date,RREC0403
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,792.2162900000001
2001-02-01,907.19804
2001-03-01,475.93645
2001-04-01,689.36189
2001-05-01,278.95935
2001-06-01,463.40435
2001-07-01,998.21099
2001-08-01,751.1335799999999
2001-09-01,481.95895
2001-10-01,590.31455
2001-11-01,919.3452
2001-12-01,3343.0509500000003
2002-01-01,792.2162900000001
2002-02-01,907.19804
2002-03-01,475.93645
2002-04-01,689.36189
2002-05-01,278.95935
2002-06-01,463.40435
2002-07-01,998.21099
2002-08-01,751.1335799999999
2002-09-01,481.95895
2002-10-01,590.31455
2002-11-01,919.3452
2002-12-01,3343.0509500000003
2003-01-01,792.2162900000001
2003-02-01,907.19804
2003-03-01,475.93645
2003-04-01,689.36189
2003-05-01,278.95935
2003-06-01,463.40435
2003-07-01,998.21099
2003-08-01,751.1335799999999
2003-09-01,481.95895
2003-10-01,590.31455
2003-11-01,919.3452
2003-12-01,3343.0509500000003
2004-01-01,792.2162900000001
2004-02-01,907.19804
2004-03-01,475.93645
2004-04-01,689.36189
2004-05-01,278.95935
2004-06-01,463.40435
2004-07-01,998.21099
2004-08-01,751.1335799999999
2004-09-01,481.95895
2004-10-01,590.31455
2004-11-01,919.3452
2004-12-01,3343.0509500000003
2005-01-01,792.2162900000001
2005-02-01,907.19804
2005-03-01,475.93645
2005-04-01,689.36189
2005-05-01,278.95935
2005-06-01,463.40435
2005-07-01,998.21099
2005-08-01,751.1335799999999
2005-09-01,481.95895
2005-10-01,590.31455
2005-11-01,919.3452
2005-12-01,3343.0509500000003
2006-01-01,792.2162900000001
2006-02-01,907.19804
2006-03-01,475.93645
2006-04-01,689.36189
2006-05-01,278.95935
2006-06-01,463.40435
2006-07-01,998.21099
2006-08-01,751.1335799999999
2006-09-01,481.95895
2006-10-01,590.31455
2006-11-01,919.3452
2006-12-01,3343.0509500000003
2007-01-01,792.2162900000001
2007-02-01,907.19804
2007-03-01,475.93645
2007-04-01,689.36189
2007-05-01,278.95935
2007-06-01,463.40435
2007-07-01,998.21099
2007-08-01,751.1335799999999
2007-09-01,481.95895
2007-10-01,590.31455
2007-11-01,919.3452
2007-12-01,3343.0509500000003
2008-01-01,792.2162900000001
2008-02-01,907.19804
2008-03-01,475.93645
2008-04-01,689.36189
2008-05-01,278.95935
2008-06-01,463.40435
2008-07-01,998.21099
2008-08-01,751.1335799999999
2008-09-01,481.95895
2008-10-01,590.31455
2008-11-01,919.3452
2008-12-01,3343.0509500000003
2009-01-01,792.2162900000001
2009-02-01,907.19804
2009-03-01,475.93645
2009-04-01,689.36189
2009-05-01,278.95935
2009-06-01,463.40435
2009-07-01,998.21099
2009-08-01,751.1335799999999
2009-09-01,481.95895
2009-10-01,590.31455
2009-11-01,919.3452
2009-12-01,3343.0509500000003
2010-01-01,792.2162900000001
2010-02-01,907.19804
2010-03-01,475.93645
2010-04-01,689.36189
2010-05-01,278.95935
2010-06-01,463.40435
2010-07-01,998.21099
2010-08-01,751.1335799999999
2010-09-01,481.95895
2010-10-01,590.31455
2010-11-01,919.3452
2010-12-01,3343.0509500000003
2011-01-01,792.2162900000001
2011-02-01,907.19804
2011-03-01,475.93645
2011-04-01,689.36189
2011-05-01,278.95935
2011-06-01,463.40435
2011-07-01,998.21099
2011-08-01,751.1335799999999
2011-09-01,481.95895
2011-10-01,590.31455
2011-11-01,919.3452
2011-12-01,3343.0509500000003
