date,RREC2107
2000-01-01,2144.8550737445125
2000-02-01,1314.43493148
2000-03-01,1758.34219292
2000-04-01,2299.635
2000-05-01,2178.58304
2000-06-01,2251.97964
2000-07-01,2586.99863
2000-08-01,2564.53891
2000-09-01,2990.7452300000004
2000-10-01,2827.30016
2000-11-01,3292.56356
2000-12-01,3057.47896
2001-01-01,19472.87539
2001-02-01,12764.73038
2001-03-01,13323.90608
2001-04-01,14391.20425
2001-05-01,13501.43875
2001-06-01,14304.52872
2001-07-01,11532.68425
2001-08-01,13287.34352
2001-09-01,13844.01181
2001-10-01,12319.88196
2001-11-01,14006.84666
2001-12-01,13417.70525
2002-01-01,19472.87539
2002-02-01,12764.73038
2002-03-01,13323.90608
2002-04-01,14391.20425
2002-05-01,13501.43875
2002-06-01,14304.52872
2002-07-01,11532.68425
2002-08-01,13287.34352
2002-09-01,13844.01181
2002-10-01,12319.88196
2002-11-01,14006.84666
2002-12-01,13417.70525
2003-01-01,19472.87539
2003-02-01,12764.73038
2003-03-01,13323.90608
2003-04-01,14391.20425
2003-05-01,13501.43875
2003-06-01,14304.52872
2003-07-01,11532.68425
2003-08-01,13287.34352
2003-09-01,13844.01181
2003-10-01,12319.88196
2003-11-01,14006.84666
2003-12-01,13417.70525
2004-01-01,19472.87539
2004-02-01,12764.73038
2004-03-01,13323.90608
2004-04-01,14391.20425
2004-05-01,13501.43875
2004-06-01,14304.52872
2004-07-01,11532.68425
2004-08-01,13287.34352
2004-09-01,13844.01181
2004-10-01,12319.88196
2004-11-01,14006.84666
2004-12-01,13417.70525
2005-01-01,19472.87539
2005-02-01,12764.73038
2005-03-01,13323.90608
2005-04-01,14391.20425
2005-05-01,13501.43875
2005-06-01,14304.52872
2005-07-01,11532.68425
2005-08-01,13287.34352
2005-09-01,13844.01181
2005-10-01,12319.88196
2005-11-01,14006.84666
2005-12-01,13417.70525
2006-01-01,19472.87539
2006-02-01,12764.73038
2006-03-01,13323.90608
2006-04-01,14391.20425
2006-05-01,13501.43875
2006-06-01,14304.52872
2006-07-01,11532.68425
2006-08-01,13287.34352
2006-09-01,13844.01181
2006-10-01,12319.88196
2006-11-01,14006.84666
2006-12-01,13417.70525
2007-01-01,19472.87539
2007-02-01,12764.73038
2007-03-01,13323.90608
2007-04-01,14391.20425
2007-05-01,13501.43875
2007-06-01,14304.52872
2007-07-01,11532.68425
2007-08-01,13287.34352
2007-09-01,13844.01181
2007-10-01,12319.88196
2007-11-01,14006.84666
2007-12-01,13417.70525
2008-01-01,19472.87539
2008-02-01,12764.73038
2008-03-01,13323.90608
2008-04-01,14391.20425
2008-05-01,13501.43875
2008-06-01,14304.52872
2008-07-01,11532.68425
2008-08-01,13287.34352
2008-09-01,13844.01181
2008-10-01,12319.88196
2008-11-01,14006.84666
2008-12-01,13417.70525
2009-01-01,19472.87539
2009-02-01,12764.73038
2009-03-01,13323.90608
2009-04-01,14391.20425
2009-05-01,13501.43875
2009-06-01,14304.52872
2009-07-01,11532.68425
2009-08-01,13287.34352
2009-09-01,13844.01181
2009-10-01,12319.88196
2009-11-01,14006.84666
2009-12-01,13417.70525
2010-01-01,19472.87539
2010-02-01,12764.73038
2010-03-01,13323.90608
2010-04-01,14391.20425
2010-05-01,13501.43875
2010-06-01,14304.52872
2010-07-01,11532.68425
2010-08-01,13287.34352
2010-09-01,13844.01181
2010-10-01,12319.88196
2010-11-01,14006.84666
2010-12-01,13417.70525
2011-01-01,19472.87539
2011-02-01,12764.73038
2011-03-01,13323.90608
2011-04-01,14391.20425
2011-05-01,13501.43875
2011-06-01,14304.52872
2011-07-01,11532.68425
2011-08-01,13287.34352
2011-09-01,13844.01181
2011-10-01,12319.88196
2011-11-01,14006.84666
2011-12-01,13417.70525
2012-01-01,19472.87539
2012-02-01,12764.73038
2012-03-01,13323.90608
2012-04-01,14391.20425
2012-05-01,13501.43875
2012-06-01,14304.52872
2012-07-01,11532.68425
2012-08-01,13287.34352
2012-09-01,13844.01181
2012-10-01,12319.88196
2012-11-01,14006.84666
2012-12-01,13417.70525
2013-01-01,19472.87539
2013-02-01,12764.73038
2013-03-01,13323.90608
2013-04-01,14391.20425
2013-05-01,13501.43875
2013-06-01,14304.52872
2013-07-01,11532.68425
2013-08-01,13287.34352
2013-09-01,13844.01181
2013-10-01,12319.88196
2013-11-01,14006.84666
2013-12-01,13417.70525
2014-01-01,19472.87539
2014-02-01,12764.73038
2014-03-01,13323.90608
2014-04-01,14391.20425
2014-05-01,13501.43875
2014-06-01,14304.52872
2014-07-01,11532.68425
2014-08-01,13287.34352
2014-09-01,13844.01181
2014-10-01,12319.88196
2014-11-01,14006.84666
2014-12-01,13417.70525
2015-01-01,19123.26152
2015-02-01,13097.26697
2015-03-01,14296.97483
2015-04-01,15051.90923
2015-05-01,11326.33447
2015-06-01,24476.16656
2015-07-01,27703.82634
2015-08-01,13387.79829
2015-09-01,10601.04787
