date,GERO0001
2013-01-01,583.7340275000003
2013-02-01,858.83667161
2013-03-01,775.06606582
2013-04-01,834.45625841
2013-05-01,755.4966662500001
2013-06-01,805.4994678800001
2013-07-01,809.8293056100006
2013-08-01,940.2161630699998
2013-09-01,1137.7920977500005
2013-10-01,1216.9619503000004
2013-11-01,1348.47584512
2013-12-01,1504.0232003699994
2014-01-01,571.1232475300002
2014-02-01,928.21604933
2014-03-01,840.9975662999999
2014-04-01,831.8074202600004
2014-05-01,774.1703295100003
2014-06-01,909.5745613600002
2014-07-01,935.72804868
2014-08-01,959.1417158599994
2014-09-01,1269.9625620600002
2014-10-01,1210.8954058100005
2014-11-01,1216.5582513000004
2014-12-01,1383.4046431399995
2015-01-01,410.7275876599999
2015-02-01,877.7702548200001
2015-03-01,754.4526299400002
2015-04-01,658.7466023600005
2015-05-01,1087.3578237000002
2015-06-01,947.10710535
2015-07-01,919.39067862
2015-08-01,459.8706103800002
2015-09-01,451.4060768700001
2015-10-01,903.57364938
2015-11-01,506.1055299800001
2015-12-01,2187.50564066
2016-01-01,372.07529423
2016-02-01,492.14425057
2016-03-01,905.86679347
2016-04-01,724.6797840100002
2016-05-01,297.5107687699999
2016-06-01,918.1466520500004
2016-07-01,977.2809121800002
2016-08-01,872.41406948
2016-09-01,1015.07520606
2016-10-01,719.27986048
2016-11-01,1181.92458501
2016-12-01,2080.12374846
2017-01-01,402.2487257299998
2017-02-01,766.27460706
2017-03-01,928.88754194
2017-04-01,734.8676230799999
2017-05-01,578.93400827
2017-06-01,533.8129969099999
2017-07-01,424.5547366699999
2017-08-01,520.7719629200002
2017-09-01,363.0476010500001
2017-10-01,797.57241158
2017-11-01,920.7341304199996
2017-12-01,1787.559294
2018-01-01,240.89524664000004
2018-02-01,432.6547637599999
2018-03-01,840.88965497
2018-04-01,788.5899015499999
2018-05-01,524.6953701599998
2018-06-01,472.2154752499999
2018-07-01,519.1214290999999
2018-08-01,508.01864107
2018-09-01,628.86244365
2018-10-01,485.81713213000006
2018-11-01,518.4684353800002
2018-12-01,1684.6786460000003
2019-01-01,253.77110026
2019-02-01,342.61305083
2019-03-01,141.52244820999996
2019-04-01,573.6801984499998
2019-05-01,544.6596658099998
2019-06-01,490.5223200000003
2019-07-01,475.95286245000005
2019-08-01,423.2892362699995
2019-09-01,521.6931618199997
2019-10-01,308.6418801299997
2019-11-01,272.1455066199996
2019-12-01,1360.5109441000004
2020-01-01,53.82503084999991
2020-02-01,395.5708735199999
2020-03-01,155.30348286999975
2020-04-01,206.96957998000005
2020-05-01,962.6819268399996
2020-06-01,281.95185821000007
2020-07-01,322.13521677000017
2020-08-01,306.0901457100001
2020-09-01,365.4818194799988
2020-10-01,442.80988540999897
2020-11-01,533.44844567
2020-12-01,1163.8570264200018
2021-01-01,319.37898179853664
2021-02-01,332.5120673800001
2021-03-01,527.7819480100001
2021-04-01,469.06405873
2021-05-01,631.19805661
2021-06-01,632.5530331499999
2021-07-01,545.2014399
2021-08-01,555.98895748
2021-09-01,329.52658147999966
2021-10-01,703.55236476
2021-11-01,571.52853822
2021-12-01,1786.4729676699887
2022-01-01,74.042557265
2022-02-01,479.7778252249998
2022-03-01,310.2557428900004
2022-04-01,341.7563813699994
2022-05-01,207.2566198800004
2022-06-01,618.8481203300012
2022-07-01,466.49453324999865
2022-08-01,441.9099522100008
2022-09-01,423.3910668099997
2022-10-01,463.9121619800019
2022-11-01,472.4190981999983
2022-12-01,910.7999504600016
2023-01-01,29.23195823
2023-02-01,617.2045517699997
2023-03-01,389.1055723200005
2023-04-01,504.2055240599992
2023-05-01,430.136934440001
2023-06-01,423.045926860001
2023-07-01,383.9576170399996
2023-08-01,407.41285042999846
2023-09-01,400.79587526000046
2023-10-01,470.1516679200004
2023-11-01,484.4636123933342
2023-12-01,648.7405610400017
2024-01-01,240.05697055999983
2024-02-01,267.4578255899999
2024-03-01,267.31179160999983
2024-04-01,306.6746295700004
2024-05-01,336.4839906200002
2024-06-01,381.0045973100004
2024-07-01,450.577896879999
2024-08-01,437.5766466800012
2024-09-01,421.7753953349997
2024-10-01,704.7562823449999


 Definition: Erogación no permanente del Gobierno Central. Source: MEF
