date,EGEN0000
2010-01-01,1305.614169073
2010-02-01,1294.2801956658675
2010-03-01,1492.685864563421
2010-04-01,1438.0769506921538
2010-05-01,1499.8301492174728
2010-06-01,1372.6069485478058
2010-07-01,1383.110192634782
2010-08-01,1375.1248909527787
2010-09-01,1332.568655782
2010-10-01,1354.1087392750003
2010-11-01,1201.3204574976469
2010-12-01,1296.5900506149997
2011-01-01,1350.0644543449205
2011-02-01,1295.1551198587613
2011-03-01,1343.894906552
2011-04-01,1450.117141533939
2011-05-01,1554.3268425119998
2011-06-01,1513.6601359559995
2011-07-01,1526.6305620259996
2011-08-01,1490.5637377019998
2011-09-01,1433.6241973329998
2011-10-01,1403.7641370299998
2011-11-01,1309.817994444
2011-12-01,1488.2275364369998
2012-01-01,1568.802718551
2012-02-01,1480.8860729469998
2012-03-01,1656.850996601
2012-04-01,1604.979779706
2012-05-01,1688.9901590929994
2012-06-01,1602.0158565109998
2012-07-01,1591.3129353090003
2012-08-01,1577.563056676
2012-09-01,1472.3623754550003
2012-10-01,1598.798686522
2012-11-01,1587.2924112799997
2012-12-01,1638.0730312319995
2013-01-01,1687.525204355
2013-02-01,1413.8839139749996
2013-03-01,1655.4284056719998
2013-04-01,1658.768926547
2013-05-01,1571.8498252989998
2013-06-01,1590.3953484330004
2013-07-01,1613.2711937929998
2013-08-01,1677.604125386
2013-09-01,1628.5255105479998
2013-10-01,1712.9434558680005
2013-11-01,1613.4269762119998
2013-12-01,1574.3086477209995
2014-01-01,1624.9960034119997
2014-02-01,1548.6083074089995
2014-03-01,1762.748365336
2014-04-01,1778.797442767
2014-05-01,1846.4986856469995
2014-06-01,1773.7755128980002
2014-07-01,1817.292219836
2014-08-01,1785.7632730980004
2014-09-01,1628.7896559440003
2014-10-01,1758.1824150910002
2014-11-01,1610.5869813470003
2014-12-01,1697.1737074209998
2015-01-01,1780.7605583340005
2015-02-01,1673.4092116279994
2015-03-01,1798.537909284
2015-04-01,1811.3246402540003
2015-05-01,1949.489189295
2015-06-01,1879.8610480460004
2015-07-01,1919.66592478
2015-08-01,1792.8070557029994
2015-09-01,1814.442096005
2015-10-01,1918.3526354920004
2015-11-01,1837.59662145
2015-12-01,1911.7961855810004
2016-01-01,1889.211859051
2016-02-01,1787.5620314710004
2016-03-01,2100.539012558
2016-04-01,1864.928116599
2016-05-01,2038.59468057
2016-06-01,1922.7780680530009
2016-07-01,1882.873040688
2016-08-01,1899.9273248710008
2016-09-01,1845.972994029
2016-10-01,1872.479561162
2016-11-01,1818.4327528169988
2016-12-01,1959.330549446
2017-01-01,1985.499924833
2017-02-01,1824.192632181
2017-03-01,2152.233421368
2017-04-01,2015.2188408999996
2017-05-01,2069.993455328
2017-06-01,1916.1786142910005
2017-07-01,1911.86298109
2017-08-01,1937.642452021
2017-09-01,1908.681473319
2017-10-01,1998.4873944869992
2017-11-01,1916.299668446
2017-12-01,2031.383617038
2018-01-01,2218.321067961
2018-02-01,1903.050657247
2018-03-01,2128.945842745
2018-04-01,2124.2509028570007
2018-05-01,2145.7536996480003
2018-06-01,1976.4994229510007
2018-07-01,2003.075417648
2018-08-01,2026.353469306
2018-09-01,2005.3103395759997
2018-10-01,1996.3251182070007
2018-11-01,1995.9914027730008
2018-12-01,2147.189937162
2019-01-01,2294.351205825
2019-02-01,2222.4593249330005
2019-03-01,2446.313035269001
2019-04-01,2362.9771938449994
2019-05-01,2419.366529531999
2019-06-01,2223.9705555
2019-07-01,2238.751211801
2019-08-01,2277.998212884
2019-09-01,2189.6697704509997
2019-10-01,2184.479690393999
2019-11-01,2281.9857970489998
2019-12-01,2385.5886661340005
2020-01-01,2491.931379238002
2020-02-01,2330.761257794
2020-03-01,2249.4840258770005
2020-04-01,2090.1081424409995
2020-05-01,2261.3204492590003
2020-06-01,2260.6302428930003
2020-07-01,2287.626593504
2020-08-01,2223.6386560949995
2020-09-01,2126.82733469
2020-10-01,2241.73781008
2020-11-01,1933.4634294039988
2020-12-01,2231.63469409
2021-01-01,2274.295632336999
2021-02-01,2135.723563984999
2021-03-01,2551.47324305
2021-04-01,2488.3941544060017
2021-05-01,2309.261831912
2021-06-01,2195.056835490001
2021-07-01,2247.695499691
2021-08-01,2256.617575615
2021-09-01,2070.322914512403
2021-10-01,2230.2533541450507
2021-11-01,2266.0621167083423
2021-12-01,2492.5928519620547
2022-01-01,2381.37597375473
2022-02-01,2184.32759334839
2022-03-01,2566.715122425076
2022-04-01,2497.832151801959
2022-05-01,2490.0073499196947
2022-06-01,2238.2622028196383
2022-07-01,2349.761908748648
2022-08-01,2389.9957569396265
2022-09-01,2331.329674892027
2022-10-01,2306.661770964628
2022-11-01,2189.8207310634707
2022-12-01,2292.6991880446844
2023-01-01,2271.87850122532
2023-02-01,2157.2112519512348
2023-03-01,2643.347629290068
2023-04-01,2608.309315197782
2023-05-01,2897.0239119330004
2023-06-01,2759.316831321321
2023-07-01,2858.916590424423
2023-08-01,2683.524568052233
2023-09-01,2366.167716292219
2023-10-01,2493.7958278220303
2023-11-01,2344.014591867898
2023-12-01,2498.8152895066883
2024-01-01,2696.5828365332345
2024-02-01,2615.019340977217
2024-03-01,2774.4060413750403
2024-04-01,2659.0637875330444
2024-05-01,2824.303245120277
2024-06-01,2645.270949806705
2024-07-01,2638.044510732021
2024-08-01,2357.130700508932
2024-09-01,2161.093494776152
2024-10-01,2103.3234413107084


 Definition: Generación eléctrica Total. Source: CENACE
