date,RREC2113
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,2994.21163
2001-02-01,2781.24079
2001-03-01,2965.43939
2001-04-01,2924.58465
2001-05-01,3350.99173
2001-06-01,3338.07511
2001-07-01,3258.94837
2001-08-01,3458.74718
2001-09-01,3511.94418
2001-10-01,3690.32445
2001-11-01,4009.82418
2001-12-01,3562.46599
2002-01-01,2994.21163
2002-02-01,2781.24079
2002-03-01,2965.43939
2002-04-01,2924.58465
2002-05-01,3350.99173
2002-06-01,3338.07511
2002-07-01,3258.94837
2002-08-01,3458.74718
2002-09-01,3511.94418
2002-10-01,3690.32445
2002-11-01,4009.82418
2002-12-01,3562.46599
2003-01-01,2994.21163
2003-02-01,2781.24079
2003-03-01,2965.43939
2003-04-01,2924.58465
2003-05-01,3350.99173
2003-06-01,3338.07511
2003-07-01,3258.94837
2003-08-01,3458.74718
2003-09-01,3511.94418
2003-10-01,3690.32445
2003-11-01,4009.82418
2003-12-01,3562.46599
2004-01-01,2994.21163
2004-02-01,2781.24079
2004-03-01,2965.43939
2004-04-01,2924.58465
2004-05-01,3350.99173
2004-06-01,3338.07511
2004-07-01,3258.94837
2004-08-01,3458.74718
2004-09-01,3511.94418
2004-10-01,3690.32445
2004-11-01,4009.82418
2004-12-01,3562.46599
2005-01-01,2994.21163
2005-02-01,2781.24079
2005-03-01,2965.43939
2005-04-01,2924.58465
2005-05-01,3350.99173
2005-06-01,3338.07511
2005-07-01,3258.94837
2005-08-01,3458.74718
2005-09-01,3511.94418
2005-10-01,3690.32445
2005-11-01,4009.82418
2005-12-01,3562.46599
2006-01-01,2994.21163
2006-02-01,2781.24079
2006-03-01,2965.43939
2006-04-01,2924.58465
2006-05-01,3350.99173
2006-06-01,3338.07511
2006-07-01,3258.94837
2006-08-01,3458.74718
2006-09-01,3511.94418
2006-10-01,3690.32445
2006-11-01,4009.82418
2006-12-01,3562.46599
2007-01-01,2994.21163
2007-02-01,2781.24079
2007-03-01,2965.43939
2007-04-01,2924.58465
2007-05-01,3350.99173
2007-06-01,3338.07511
2007-07-01,3258.94837
2007-08-01,3458.74718
2007-09-01,3511.94418
2007-10-01,3690.32445
2007-11-01,4009.82418
2007-12-01,3562.46599
2008-01-01,2994.21163
2008-02-01,2781.24079
2008-03-01,2965.43939
2008-04-01,2924.58465
2008-05-01,3350.99173
2008-06-01,3338.07511
2008-07-01,3258.94837
2008-08-01,3458.74718
2008-09-01,3511.94418
2008-10-01,3690.32445
2008-11-01,4009.82418
2008-12-01,3562.46599
2009-01-01,2994.21163
2009-02-01,2781.24079
2009-03-01,2965.43939
2009-04-01,2924.58465
2009-05-01,3350.99173
2009-06-01,3338.07511
2009-07-01,3258.94837
2009-08-01,3458.74718
2009-09-01,3511.94418
2009-10-01,3690.32445
2009-11-01,4009.82418
2009-12-01,3562.46599
2010-01-01,2994.21163
2010-02-01,2781.24079
2010-03-01,2965.43939
2010-04-01,2924.58465
2010-05-01,3350.99173
2010-06-01,3338.07511
2010-07-01,3258.94837
2010-08-01,3458.74718
2010-09-01,3511.94418
2010-10-01,3690.32445
2010-11-01,4009.82418
2010-12-01,3562.46599
2011-01-01,2994.21163
2011-02-01,2781.24079
2011-03-01,2965.43939
2011-04-01,2924.58465
2011-05-01,3350.99173
2011-06-01,3338.07511
2011-07-01,3258.94837
2011-08-01,3458.74718
2011-09-01,3511.94418
2011-10-01,3690.32445
2011-11-01,4009.82418
