date,TUSD0005
2023-01-01,22.345732875
2023-02-01,24.330448875
2023-03-01,24.494943
2023-04-01,24.719362125
2023-05-01,26.23416625
2023-06-01,27.981179750000003
2023-07-01,29.466820375
2023-08-01,32.557652
2023-09-01,34.38236825
2023-10-01,35.021468375
2023-11-01,35.468708625000005
2023-12-01,35.914350875
2024-01-01,36.157946
2024-02-01,36.085237
2024-03-01,36.244238
2024-04-01,36.42740875
2024-05-01,36.488732
2024-06-01,36.40064225
2024-07-01,36.591004
2024-08-01,36.59959325
2024-09-01,36.876546625
2024-10-01,42.656712375
2024-11-01,47.54789075
2024-12-01,51.962066125
2025-01-01,58.370645375


 Definition: Cotización del USD en Venezuela. Source: BCE
