date,RREC4000
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,244.93474
2001-02-01,221.34557
2001-03-01,14133.58875
2001-04-01,4698.3109
2001-05-01,135.61595
2001-06-01,314.75933999999995
2001-07-01,245.49767
2001-08-01,311.94339
2001-09-01,7600.06075
2001-10-01,212.71486
2001-11-01,30076.04054
2001-12-01,57.09507
2002-01-01,244.93474
2002-02-01,221.34557
2002-03-01,14133.58875
2002-04-01,4698.3109
2002-05-01,135.61595
2002-06-01,314.75933999999995
2002-07-01,245.49767
2002-08-01,311.94339
2002-09-01,7600.06075
2002-10-01,212.71486
2002-11-01,30076.04054
2002-12-01,57.09507
2003-01-01,244.93474
2003-02-01,221.34557
2003-03-01,14133.58875
2003-04-01,4698.3109
2003-05-01,135.61595
2003-06-01,314.75933999999995
2003-07-01,245.49767
2003-08-01,311.94339
2003-09-01,7600.06075
2003-10-01,212.71486
2003-11-01,30076.04054
2003-12-01,57.09507
2004-01-01,244.93474
2004-02-01,221.34557
2004-03-01,14133.58875
2004-04-01,4698.3109
2004-05-01,135.61595
2004-06-01,314.75933999999995
2004-07-01,245.49767
2004-08-01,311.94339
2004-09-01,7600.06075
2004-10-01,212.71486
2004-11-01,30076.04054
2004-12-01,57.09507
2005-01-01,244.93474
2005-02-01,221.34557
2005-03-01,14133.58875
2005-04-01,4698.3109
2005-05-01,135.61595
2005-06-01,314.75933999999995
2005-07-01,245.49767
2005-08-01,311.94339
2005-09-01,7600.06075
2005-10-01,212.71486
2005-11-01,30076.04054
2005-12-01,57.09507
2006-01-01,244.93474
2006-02-01,221.34557
2006-03-01,14133.58875
2006-04-01,4698.3109
2006-05-01,135.61595
2006-06-01,314.75933999999995
2006-07-01,245.49767
2006-08-01,311.94339
2006-09-01,7600.06075
2006-10-01,212.71486
2006-11-01,30076.04054
2006-12-01,57.09507
2007-01-01,244.93474
2007-02-01,221.34557
2007-03-01,14133.58875
2007-04-01,4698.3109
2007-05-01,135.61595
2007-06-01,314.75933999999995
2007-07-01,245.49767
2007-08-01,311.94339
2007-09-01,7600.06075
2007-10-01,212.71486
2007-11-01,30076.04054
2007-12-01,57.09507
2008-01-01,244.93474
2008-02-01,221.34557
2008-03-01,14133.58875
2008-04-01,4698.3109
2008-05-01,135.61595
2008-06-01,314.75933999999995
2008-07-01,245.49767
2008-08-01,311.94339
2008-09-01,7600.06075
2008-10-01,212.71486
2008-11-01,30076.04054
2008-12-01,57.09507
2009-01-01,244.93474
2009-02-01,221.34557
2009-03-01,14133.58875
2009-04-01,4698.3109
2009-05-01,135.61595
2009-06-01,314.75933999999995
2009-07-01,245.49767
2009-08-01,311.94339
2009-09-01,7600.06075
2009-10-01,212.71486
2009-11-01,30076.04054
2009-12-01,57.09507
2010-01-01,244.93474
2010-02-01,221.34557
2010-03-01,14133.58875
2010-04-01,4698.3109
2010-05-01,135.61595
2010-06-01,314.75933999999995
2010-07-01,245.49767
2010-08-01,311.94339
2010-09-01,7600.06075
2010-10-01,212.71486
2010-11-01,30076.04054
2010-12-01,57.09507
2011-01-01,244.93474
2011-02-01,221.34557
2011-03-01,14133.58875
2011-04-01,4698.3109
2011-05-01,135.61595
2011-06-01,314.75933999999995
2011-07-01,245.49767
2011-08-01,311.94339
2011-09-01,7600.06075
2011-10-01,212.71486
2011-11-01,30076.04054
2011-12-01,57.09507
2012-01-01,244.93474
2012-02-01,221.34557
2012-03-01,14133.58875
