date,TREA0014
2023-01-01,96.48492509632506
2023-02-01,99.73822862815965
2023-03-01,99.42742734010264
2023-04-01,100.2441692462726
2023-05-01,100.95480520782712
2023-06-01,100.1296197180235
2023-07-01,98.22131523887018
2023-08-01,93.1636814659114
2023-09-01,90.51163222060836
2023-10-01,87.12994054453331
2023-11-01,91.85382045854467
2023-12-01,93.23315536711188
2024-01-01,89.97308728024389
2024-02-01,85.2362486725612
2024-03-01,85.33379309571635
2024-04-01,85.17547143409077
2024-05-01,89.06323512616204
2024-06-01,89.88841239282237
2024-07-01,88.14682926756086
2024-08-01,88.75335256732501
2024-09-01,89.74748688091539
2024-10-01,89.49224134624268
2024-11-01,86.14223888242243
2024-12-01,87.1155226908104
2025-01-01,85.85319867041648
2025-02-01,88.42779694870998
2025-03-01,90.35610386333582


 Definition: Tipo de cambio real bilateral Chile. Source: BCE
