date,RREC3001
2000-01-01,120.57691009475916
2000-02-01,66.15838907999999
2000-03-01,
2000-04-01,1230.38414
2000-05-01,2170.6188
2000-06-01,2710.99234
2000-07-01,5363.747730000001
2000-08-01,1288.63541
2000-09-01,3226.548
2000-10-01,2086.81229
2000-11-01,1963.25782
2000-12-01,1984.9341
2001-01-01,17893.527729999998
2001-02-01,26167.65472
2001-03-01,21842.699280000004
2001-04-01,22662.39066
2001-05-01,21360.139410000003
2001-06-01,20015.98251
2001-07-01,20077.74282
2001-08-01,17155.99435
2001-09-01,17565.42926
2001-10-01,16203.20059
2001-11-01,13855.42207
2001-12-01,13634.68985
2002-01-01,17893.527729999998
2002-02-01,26167.65472
2002-03-01,21842.699280000004
2002-04-01,22662.39066
2002-05-01,21360.139410000003
2002-06-01,20015.98251
2002-07-01,20077.74282
2002-08-01,17155.99435
2002-09-01,17565.42926
2002-10-01,16203.20059
2002-11-01,13855.42207
2002-12-01,13634.68985
2003-01-01,17893.527729999998
2003-02-01,26167.65472
2003-03-01,21842.699280000004
2003-04-01,22662.39066
2003-05-01,21360.139410000003
2003-06-01,20015.98251
2003-07-01,20077.74282
2003-08-01,17155.99435
2003-09-01,17565.42926
2003-10-01,16203.20059
2003-11-01,13855.42207
2003-12-01,13634.68985
2004-01-01,17893.527729999998
2004-02-01,26167.65472
2004-03-01,21842.699280000004
2004-04-01,22662.39066
2004-05-01,21360.139410000003
2004-06-01,20015.98251
2004-07-01,20077.74282
2004-08-01,17155.99435
2004-09-01,17565.42926
2004-10-01,16203.20059
2004-11-01,13855.42207
2004-12-01,13634.68985
2005-01-01,17893.527729999998
2005-02-01,26167.65472
2005-03-01,21842.699280000004
2005-04-01,22662.39066
2005-05-01,21360.139410000003
2005-06-01,20015.98251
2005-07-01,20077.74282
2005-08-01,17155.99435
2005-09-01,17565.42926
2005-10-01,16203.20059
2005-11-01,13855.42207
2005-12-01,13634.68985
2006-01-01,17893.527729999998
2006-02-01,26167.65472
2006-03-01,21842.699280000004
2006-04-01,22662.39066
2006-05-01,21360.139410000003
2006-06-01,20015.98251
2006-07-01,20077.74282
2006-08-01,17155.99435
2006-09-01,17565.42926
2006-10-01,16203.20059
2006-11-01,13855.42207
2006-12-01,13634.68985
2007-01-01,17893.527729999998
2007-02-01,26167.65472
2007-03-01,21842.699280000004
2007-04-01,22662.39066
2007-05-01,21360.139410000003
2007-06-01,20015.98251
2007-07-01,20077.74282
2007-08-01,17155.99435
2007-09-01,17565.42926
2007-10-01,16203.20059
2007-11-01,13855.42207
2007-12-01,13634.68985
2008-01-01,17893.527729999998
2008-02-01,26167.65472
2008-03-01,21842.699280000004
2008-04-01,22662.39066
2008-05-01,21360.139410000003
2008-06-01,20015.98251
2008-07-01,20077.74282
2008-08-01,17155.99435
2008-09-01,17565.42926
2008-10-01,16203.20059
2008-11-01,13855.42207
2008-12-01,13634.68985
2009-01-01,17893.527729999998
2009-02-01,26167.65472
2009-03-01,21842.699280000004
2009-04-01,22662.39066
2009-05-01,21360.139410000003
2009-06-01,20015.98251
2009-07-01,20077.74282
2009-08-01,17155.99435
2009-09-01,17565.42926
2009-10-01,16203.20059
2009-11-01,13855.42207
2009-12-01,13634.68985
2010-01-01,17893.527729999998
2010-02-01,26167.65472
2010-03-01,21842.699280000004
2010-04-01,22662.39066
2010-05-01,21360.139410000003
2010-06-01,20015.98251
2010-07-01,20077.74282
2010-08-01,17155.99435
2010-09-01,17565.42926
2010-10-01,16203.20059
2010-11-01,13855.42207
2010-12-01,13634.68985
2011-01-01,17893.527729999998
2011-02-01,26167.65472
2011-03-01,21842.699280000004
2011-04-01,22662.39066
2011-05-01,21360.139410000003
2011-06-01,20015.98251
2011-07-01,20077.74282
2011-08-01,17155.99435
2011-09-01,17565.42926
2011-10-01,16203.20059
2011-11-01,13855.42207
2011-12-01,13634.68985
2012-01-01,17893.527729999998
2012-02-01,26167.65472
2012-03-01,21842.699280000004
2012-04-01,22662.39066
2012-05-01,21360.139410000003
2012-06-01,20015.98251
2012-07-01,20077.74282
2012-08-01,17155.99435
2012-09-01,17565.42926
2012-10-01,16203.20059
2012-11-01,13855.42207
2012-12-01,13634.68985
2013-01-01,17893.527729999998
2013-02-01,26167.65472
2013-03-01,21842.699280000004
2013-04-01,22662.39066
2013-05-01,21360.139410000003
2013-06-01,20015.98251
2013-07-01,20077.74282
2013-08-01,17155.99435
2013-09-01,17565.42926
2013-10-01,16203.20059
2013-11-01,13855.42207
2013-12-01,13634.68985
2014-01-01,17893.527729999998
2014-02-01,26167.65472
2014-03-01,21842.699280000004
2014-04-01,22662.39066
2014-05-01,21360.139410000003
2014-06-01,20015.98251
2014-07-01,20077.74282
2014-08-01,17155.99435
2014-09-01,17565.42926
2014-10-01,16203.20059
2014-11-01,13855.42207
2014-12-01,13634.68985
2015-01-01,19952.03872
2015-02-01,25409.7973
2015-03-01,24387.351927100004
2015-04-01,22380.22739
2015-05-01,19416.8986
2015-06-01,19034.70295
2015-07-01,20010.49351
2015-08-01,15885.672229999998
2015-09-01,15598.03457
2015-10-01,13564.6419717
2015-11-01,12664.78494
2015-12-01,14762.536650000002
2016-01-01,12008.145310000002
2016-02-01,20498.01034
2016-03-01,20373.31691
2016-04-01,17799.68576
2016-05-01,17777.25794
2016-06-01,17729.20122
2016-07-01,15313.36307
2016-08-01,16753.22586
2016-09-01,14738.00628
2016-10-01,13934.87432
2016-11-01,13661.15252
2016-12-01,14088.7525
2017-01-01,14003.213040000692
2017-02-01,19436.89358000116
2017-03-01,19324.946720001903
2017-04-01,17068.23684000003
2017-05-01,18662.68131000012
2017-06-01,17495.959689999927
2017-07-01,16443.040030000077
2017-08-01,16336.454890000046
2017-09-01,13833.023920000043
