date,RREC2103
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,0.12718
2000-06-01,0.0028
2000-07-01,0.0760199999999999
2000-08-01,0.37773
2000-09-01,
2000-10-01,0.01
2000-11-01,0.003
2000-12-01,0.005
2001-01-01,3.76396
2001-02-01,18.641
2001-03-01,10.52408
2001-04-01,4.47897
2001-05-01,2.7199700000000004
2001-06-01,22.3038
2001-07-01,
2001-08-01,15.82097
2001-09-01,4.435239999999999
2001-10-01,7.83392
2001-11-01,25.44244
2001-12-01,6.66246
2002-01-01,3.76396
2002-02-01,18.641
2002-03-01,10.52408
2002-04-01,4.47897
2002-05-01,2.7199700000000004
2002-06-01,22.3038
2002-07-01,
2002-08-01,15.82097
2002-09-01,4.435239999999999
2002-10-01,7.83392
2002-11-01,25.44244
2002-12-01,6.66246
2003-01-01,3.76396
2003-02-01,18.641
2003-03-01,10.52408
2003-04-01,4.47897
2003-05-01,2.7199700000000004
2003-06-01,22.3038
2003-07-01,
2003-08-01,15.82097
2003-09-01,4.435239999999999
2003-10-01,7.83392
2003-11-01,25.44244
2003-12-01,6.66246
2004-01-01,3.76396
2004-02-01,18.641
2004-03-01,10.52408
2004-04-01,4.47897
2004-05-01,2.7199700000000004
2004-06-01,22.3038
2004-07-01,
2004-08-01,15.82097
2004-09-01,4.435239999999999
2004-10-01,7.83392
2004-11-01,25.44244
2004-12-01,6.66246
2005-01-01,3.76396
2005-02-01,18.641
2005-03-01,10.52408
2005-04-01,4.47897
2005-05-01,2.7199700000000004
2005-06-01,22.3038
2005-07-01,
2005-08-01,15.82097
2005-09-01,4.435239999999999
2005-10-01,7.83392
2005-11-01,25.44244
2005-12-01,6.66246
2006-01-01,3.76396
2006-02-01,18.641
2006-03-01,10.52408
2006-04-01,4.47897
2006-05-01,2.7199700000000004
2006-06-01,22.3038
2006-07-01,
2006-08-01,15.82097
2006-09-01,4.435239999999999
2006-10-01,7.83392
2006-11-01,25.44244
2006-12-01,6.66246
2007-01-01,3.76396
2007-02-01,18.641
2007-03-01,10.52408
2007-04-01,4.47897
2007-05-01,2.7199700000000004
2007-06-01,22.3038
2007-07-01,
2007-08-01,15.82097
2007-09-01,4.435239999999999
2007-10-01,7.83392
2007-11-01,25.44244
2007-12-01,6.66246
2008-01-01,3.76396
2008-02-01,18.641
2008-03-01,10.52408
2008-04-01,4.47897
2008-05-01,2.7199700000000004
2008-06-01,22.3038
2008-07-01,
2008-08-01,15.82097
2008-09-01,4.435239999999999
2008-10-01,7.83392
2008-11-01,25.44244
2008-12-01,6.66246
2009-01-01,3.76396
2009-02-01,18.641
2009-03-01,10.52408
2009-04-01,4.47897
2009-05-01,2.7199700000000004
2009-06-01,22.3038
2009-07-01,
2009-08-01,15.82097
2009-09-01,4.435239999999999
2009-10-01,7.83392
2009-11-01,25.44244
2009-12-01,6.66246
2010-01-01,3.76396
2010-02-01,18.641
2010-03-01,10.52408
2010-04-01,4.47897
2010-05-01,2.7199700000000004
2010-06-01,22.3038
2010-07-01,
2010-08-01,15.82097
2010-09-01,4.435239999999999
2010-10-01,7.83392
2010-11-01,25.44244
2010-12-01,6.66246
2011-01-01,3.76396
2011-02-01,18.641
2011-03-01,10.52408
2011-04-01,4.47897
2011-05-01,2.7199700000000004
2011-06-01,22.3038
2011-07-01,
2011-08-01,15.82097
2011-09-01,4.435239999999999
2011-10-01,7.83392
2011-11-01,25.44244
2011-12-01,6.66246
2012-01-01,3.76396
2012-02-01,18.641
2012-03-01,10.52408
2012-04-01,4.47897
2012-05-01,2.7199700000000004
