date,RPRO0005
2007-01-01,1246.087
2007-02-01,616.63
2007-03-01,1412.483
2007-04-01,762.409
2007-05-01,850.428
2007-06-01,815.867
2007-07-01,1131.416
2007-08-01,1363.215
2007-09-01,1392.85
2007-10-01,1160.086
2007-11-01,1457.341
2007-12-01,1454.643
2008-01-01,1218.027
2008-02-01,947.899
2008-03-01,900.925
2008-04-01,1208.274
2008-05-01,1137.614
2008-06-01,954.011
2008-07-01,845.221
2008-08-01,1539.652
2008-09-01,1147.514
2008-10-01,988.289
2008-11-01,1258.032
2008-12-01,1220.723
2009-01-01,990.485
2009-02-01,693.698
2009-03-01,1003.952
2009-04-01,1097.12
2009-05-01,1171.044
2009-06-01,817.144
2009-07-01,1007.86
2009-08-01,977.008
2009-09-01,733.162
2009-10-01,862.554
2009-11-01,609.566
2009-12-01,607.248
2010-01-01,697.559
2010-02-01,862.959
2010-03-01,357.574
2010-04-01,671.02
2010-05-01,641.098
2010-06-01,909.133
2010-07-01,878.544
2010-08-01,801.29
2010-09-01,838.355
2010-10-01,1070.411
2010-11-01,821.533
2010-12-01,893.922
2011-01-01,899.07362
2011-02-01,924.13348
2011-03-01,922.71701
2011-04-01,905.7968
2011-05-01,824.36514
2011-06-01,678.60069
2011-07-01,1289.87587
2011-08-01,1037.46768
2011-09-01,840.84507
2011-10-01,986.21327
2011-11-01,558.70713
2011-12-01,703.26617
2012-01-01,748.9113199999999
2012-02-01,853.48885
2012-03-01,804.7944
2012-04-01,1210.9783799999998
2012-05-01,891.1019100000001
2012-06-01,956.08886
2012-07-01,524.88464
2012-08-01,644.04887
2012-09-01,558.0137
2012-10-01,462.32619
2012-11-01,414.23682
2012-12-01,169.3569
2013-01-01,525.40544
2013-02-01,218.90551
2013-03-01,368.21554
2013-04-01,367.55322
2013-05-01,388.72661
2013-06-01,448.00618
2013-07-01,849.2841099999999
2013-08-01,862.4071700000001
2013-09-01,740.7006
2013-10-01,815.3795200000001
2013-11-01,618.03987
2013-12-01,0.0
2014-01-01,304.7553
2014-02-01,234.1256
2014-03-01,451.02907
2014-04-01,159.20892868200002
2014-05-01,192.951875653
2014-06-01,0.0
2014-07-01,0.0
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.0
2015-01-01,219.26907
2015-02-01,601.93041
2015-03-01,157.83649214000005
2015-04-01,0.0
2015-05-01,597.1577063050001
2015-06-01,0.0
2015-07-01,195.636363297
2015-08-01,425.67547137
2015-09-01,0.0
2015-10-01,212.535195824
2015-11-01,0.0
2015-12-01,378.109412226
2016-01-01,718.0780455930002
2016-02-01,970.525859753
2016-03-01,1191.6408
2016-04-01,890.566650128
2016-05-01,782.185047075
2016-06-01,1556.8003078149995
2016-07-01,774.3102
2016-08-01,1060.2946570540005
2016-09-01,1116.024260597
2016-10-01,352.9526881499998
2016-11-01,1022.149475328
2016-12-01,1003.2177762089998
2017-01-01,716.754040588
2017-02-01,1063.56158
2017-03-01,1257.447493542
2017-04-01,678.520801
2017-05-01,1258.156984
2017-06-01,1053.3293214600003
2017-07-01,1359.804916577
2017-08-01,1319.750577516
2017-09-01,1188.2727921430007
2017-10-01,1363.218196464
2017-11-01,1131.3858635600006
2017-12-01,1295.9310670459995
2018-01-01,1403.7629407050008
2018-02-01,1049.507632904
2018-03-01,1295.9467915709993
2018-04-01,1273.906039369
2018-05-01,1252.020645474
2018-06-01,1022.3815693169996
2018-07-01,1311.4656397840004
2018-08-01,1111.20815308
2018-09-01,1297.1745624830005
2018-10-01,988.6996367670004
2018-11-01,828.1786537190002
2018-12-01,1260.0420401670006
2019-01-01,1247.52909
2019-02-01,1396.21706
2019-03-01,711.4548756629999
2019-04-01,810.9986700000001
2019-05-01,993.9031965800002
2019-06-01,1409.338228289
2019-07-01,1294.8278343720003
2019-08-01,1335.5675627229998
2019-09-01,1165.0633899999998
2019-10-01,1105.1208749620002
2019-11-01,1157.173455579
2019-12-01,1013.549418115
2020-01-01,1203.2419109620002
2020-02-01,873.4728334910001
2020-03-01,1243.381591439
2020-04-01,0.0
2020-05-01,105.31972354500002
2020-06-01,1274.7696302819998
2020-07-01,1058.400795263
2020-08-01,1104.4554130640004
2020-09-01,1108.0871493579998
2020-10-01,1148.5973625421002
2020-11-01,1078.3723886693006
2020-12-01,802.2311747298
2021-01-01,1039.7999401500003
2021-02-01,979.1774305099004
2021-03-01,788.9592982412001
2021-04-01,998.1168660951996
2021-05-01,1459.9873007026
2021-06-01,1018.9127391020002
2021-07-01,1219.6505785957004
2021-08-01,1512.6014984545
2021-09-01,1223.6725347021
2021-10-01,1546.9815370164006
2021-11-01,1545.7519420595
2021-12-01,927.8854137181004
2022-01-01,1492.7799799147997
