date,RREC0200
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,6734.169599999998
2001-02-01,6181.03147
2001-03-01,4837.712550000001
2001-04-01,6879.887839999999
2001-05-01,6201.227839999999
2001-06-01,6150.492740000001
2001-07-01,6185.106220000001
2001-08-01,2912.75869
2001-09-01,12248.67391
2001-10-01,6068.3904600000005
2001-11-01,5550.969859999999
2001-12-01,6596.014189999999
2002-01-01,6734.169599999998
2002-02-01,6181.03147
2002-03-01,4837.712550000001
2002-04-01,6879.887839999999
2002-05-01,6201.227839999999
2002-06-01,6150.492740000001
2002-07-01,6185.106220000001
2002-08-01,2912.75869
2002-09-01,12248.67391
2002-10-01,6068.3904600000005
2002-11-01,5550.969859999999
2002-12-01,6596.014189999999
2003-01-01,6734.169599999998
2003-02-01,6181.03147
2003-03-01,4837.712550000001
2003-04-01,6879.887839999999
2003-05-01,6201.227839999999
2003-06-01,6150.492740000001
2003-07-01,6185.106220000001
2003-08-01,2912.75869
2003-09-01,12248.67391
2003-10-01,6068.3904600000005
2003-11-01,5550.969859999999
2003-12-01,6596.014189999999
2004-01-01,6734.169599999998
2004-02-01,6181.03147
2004-03-01,4837.712550000001
2004-04-01,6879.887839999999
2004-05-01,6201.227839999999
2004-06-01,6150.492740000001
2004-07-01,6185.106220000001
2004-08-01,2912.75869
2004-09-01,12248.67391
2004-10-01,6068.3904600000005
2004-11-01,5550.969859999999
2004-12-01,6596.014189999999
2005-01-01,6734.169599999998
2005-02-01,6181.03147
2005-03-01,4837.712550000001
2005-04-01,6879.887839999999
2005-05-01,6201.227839999999
2005-06-01,6150.492740000001
2005-07-01,6185.106220000001
2005-08-01,2912.75869
2005-09-01,12248.67391
2005-10-01,6068.3904600000005
2005-11-01,5550.969859999999
2005-12-01,6596.014189999999
2006-01-01,6734.169599999998
2006-02-01,6181.03147
2006-03-01,4837.712550000001
2006-04-01,6879.887839999999
2006-05-01,6201.227839999999
2006-06-01,6150.492740000001
2006-07-01,6185.106220000001
2006-08-01,2912.75869
2006-09-01,12248.67391
2006-10-01,6068.3904600000005
2006-11-01,5550.969859999999
2006-12-01,6596.014189999999
2007-01-01,6734.169599999998
2007-02-01,6181.03147
2007-03-01,4837.712550000001
2007-04-01,6879.887839999999
2007-05-01,6201.227839999999
2007-06-01,6150.492740000001
2007-07-01,6185.106220000001
2007-08-01,2912.75869
2007-09-01,12248.67391
2007-10-01,6068.3904600000005
2007-11-01,5550.969859999999
2007-12-01,6596.014189999999
2008-01-01,6734.169599999998
2008-02-01,6181.03147
2008-03-01,4837.712550000001
2008-04-01,6879.887839999999
2008-05-01,6201.227839999999
2008-06-01,6150.492740000001
2008-07-01,6185.106220000001
2008-08-01,2912.75869
2008-09-01,12248.67391
2008-10-01,6068.3904600000005
2008-11-01,5550.969859999999
2008-12-01,6596.014189999999
2009-01-01,6734.169599999998
2009-02-01,6181.03147
2009-03-01,4837.712550000001
2009-04-01,6879.887839999999
2009-05-01,6201.227839999999
2009-06-01,6150.492740000001
2009-07-01,6185.106220000001
2009-08-01,2912.75869
2009-09-01,12248.67391
2009-10-01,6068.3904600000005
2009-11-01,5550.969859999999
2009-12-01,6596.014189999999
2010-01-01,6734.169599999998
2010-02-01,6181.03147
2010-03-01,4837.712550000001
2010-04-01,6879.887839999999
2010-05-01,6201.227839999999
2010-06-01,6150.492740000001
2010-07-01,6185.106220000001
2010-08-01,2912.75869
2010-09-01,12248.67391
