date,TEXP0221
2015-01-01,1047890.5
2015-02-01,1114770.5
2015-03-01,1029451.5
2015-04-01,1161803.5
2015-05-01,1148489.5
2015-06-01,1226001.0
2015-07-01,1131638.0
2015-08-01,1140043.0
2015-09-01,1285567.0
2015-10-01,1373088.0
2015-11-01,1448761.0
2015-12-01,1578922.1
2016-01-01,1409682.4
2016-02-01,1014344.8
2016-03-01,2094018.0
2016-04-01,1710277.0
2016-05-01,1777013.0
2016-06-01,1875250.0
2016-07-01,1405189.0
2016-08-01,635399.0
2016-09-01,1314576.0
2016-10-01,2073917.0
2016-11-01,1720965.17
2016-12-01,1655607.0
2017-01-01,1721061.0
2017-02-01,1977665.5
2017-03-01,1677548.5
2017-04-01,1692153.0
2017-05-01,1472636.0
2017-06-01,1410988.0
2017-07-01,2584803.0
2017-08-01,2434739.0
2017-09-01,2617809.0
2017-10-01,2163837.0
2017-11-01,1547230.0
2017-12-01,2322378.0
2018-01-01,1349633.0
2018-02-01,1081322.0
2018-03-01,1602104.0
2018-04-01,1394389.0
2018-05-01,1320825.0
2018-06-01,1843619.5
2018-07-01,1566741.0
2018-08-01,2079499.0
2018-09-01,2330894.0
2018-10-01,1508174.0
2018-11-01,1361763.0
2018-12-01,2880301.0
2019-01-01,1466577.0
2019-02-01,1424019.0
2019-03-01,1679355.0
2019-04-01,1548294.0
2019-05-01,1738928.7999999998
2019-06-01,1914573.0
2019-07-01,2774836.0
2019-08-01,1790041.0
2019-09-01,1171886.0
2019-10-01,834330.0
2019-11-01,2546850.0
2019-12-01,3718516.0
2020-01-01,27298698.0
2020-02-01,35241588.0
2020-03-01,38287552.0
2020-04-01,754610.0
2020-05-01,1750387.0
2020-06-01,1616377.0
2020-07-01,1997079.0
2020-08-01,25341191.0
2020-09-01,2070616.75
2020-10-01,35517924.75
2020-11-01,27405676.0
2020-12-01,3950125.0
2021-01-01,31021330.5
2021-02-01,47276639.5
2021-03-01,2951529.5700000003
2021-04-01,68266055.0
2021-05-01,3099548.5
2021-06-01,40681176.0
2021-07-01,28375713.8
2021-08-01,27705262.2
2021-09-01,40320399.2
2021-10-01,37303970.8
2021-11-01,69369881.2
2021-12-01,34143286.800000004
2022-01-01,68561203.54
2022-02-01,39618413.0
2022-03-01,32575664.0
2022-04-01,78104166.0
2022-05-01,2827359.0
2022-06-01,105467412.0
2022-07-01,2221942.0
2022-08-01,69606598.0
2022-09-01,69383366.0
2022-10-01,38884221.0
2022-11-01,33811389.0
2022-12-01,63322314.0
2023-01-01,38947986.0
2023-02-01,75506832.0
2023-03-01,32458470.0
2023-04-01,37940958.0
2023-05-01,38729232.0
2023-06-01,72181513.0
2023-07-01,67988494.0
2023-08-01,37415239.0
2023-09-01,135226431.0
2023-10-01,38167861.0
2023-11-01,3294470.0
2023-12-01,32162729.0
2024-01-01,75505349.0


 Definition: Exportaciones de Cobre, Sus minerales y concentrados (kilogramos). Source: BCE
