date,RREC2109
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,75.76348
2001-02-01,46.83133
2001-03-01,40.52632
2001-04-01,41.26918
2001-05-01,37.5328
2001-06-01,24.122850000000003
2001-07-01,31.83993
2001-08-01,29.66924
2001-09-01,37.05496
2001-10-01,21.79032
2001-11-01,45.87474
2001-12-01,43.92953
2002-01-01,75.76348
2002-02-01,46.83133
2002-03-01,40.52632
2002-04-01,41.26918
2002-05-01,37.5328
2002-06-01,24.122850000000003
2002-07-01,31.83993
2002-08-01,29.66924
2002-09-01,37.05496
2002-10-01,21.79032
2002-11-01,45.87474
2002-12-01,43.92953
2003-01-01,75.76348
2003-02-01,46.83133
2003-03-01,40.52632
2003-04-01,41.26918
2003-05-01,37.5328
2003-06-01,24.122850000000003
2003-07-01,31.83993
2003-08-01,29.66924
2003-09-01,37.05496
2003-10-01,21.79032
2003-11-01,45.87474
2003-12-01,43.92953
2004-01-01,75.76348
2004-02-01,46.83133
2004-03-01,40.52632
2004-04-01,41.26918
2004-05-01,37.5328
2004-06-01,24.122850000000003
2004-07-01,31.83993
2004-08-01,29.66924
2004-09-01,37.05496
2004-10-01,21.79032
2004-11-01,45.87474
2004-12-01,43.92953
2005-01-01,75.76348
2005-02-01,46.83133
2005-03-01,40.52632
2005-04-01,41.26918
2005-05-01,37.5328
2005-06-01,24.122850000000003
2005-07-01,31.83993
2005-08-01,29.66924
2005-09-01,37.05496
2005-10-01,21.79032
2005-11-01,45.87474
2005-12-01,43.92953
2006-01-01,75.76348
2006-02-01,46.83133
2006-03-01,40.52632
2006-04-01,41.26918
2006-05-01,37.5328
2006-06-01,24.122850000000003
2006-07-01,31.83993
2006-08-01,29.66924
2006-09-01,37.05496
2006-10-01,21.79032
2006-11-01,45.87474
2006-12-01,43.92953
2007-01-01,75.76348
2007-02-01,46.83133
2007-03-01,40.52632
2007-04-01,41.26918
2007-05-01,37.5328
2007-06-01,24.122850000000003
2007-07-01,31.83993
2007-08-01,29.66924
2007-09-01,37.05496
2007-10-01,21.79032
2007-11-01,45.87474
2007-12-01,43.92953
2008-01-01,75.76348
2008-02-01,46.83133
2008-03-01,40.52632
2008-04-01,41.26918
2008-05-01,37.5328
2008-06-01,24.122850000000003
2008-07-01,31.83993
2008-08-01,29.66924
2008-09-01,37.05496
2008-10-01,21.79032
2008-11-01,45.87474
2008-12-01,43.92953
2009-01-01,75.76348
2009-02-01,46.83133
2009-03-01,40.52632
2009-04-01,41.26918
2009-05-01,37.5328
2009-06-01,24.122850000000003
2009-07-01,31.83993
2009-08-01,29.66924
2009-09-01,37.05496
2009-10-01,21.79032
2009-11-01,45.87474
2009-12-01,43.92953
2010-01-01,75.76348
2010-02-01,46.83133
2010-03-01,40.52632
2010-04-01,41.26918
2010-05-01,37.5328
2010-06-01,24.122850000000003
2010-07-01,31.83993
2010-08-01,29.66924
2010-09-01,37.05496
2010-10-01,21.79032
2010-11-01,45.87474
2010-12-01,43.92953
2011-01-01,75.76348
2011-02-01,46.83133
2011-03-01,40.52632
2011-04-01,41.26918
2011-05-01,37.5328
2011-06-01,24.122850000000003
2011-07-01,31.83993
2011-08-01,29.66924
2011-09-01,37.05496
2011-10-01,21.79032
2011-11-01,45.87474
2011-12-01,43.92953
2012-01-01,75.76348
2012-02-01,46.83133
2012-03-01,40.52632
2012-04-01,41.26918
2012-05-01,37.5328
2012-06-01,24.122850000000003
2012-07-01,31.83993
