date,TEXP0012
2022-01-01,96721.0888
2022-02-01,102616.30947
2022-03-01,169485.68565
2022-04-01,166637.88939
2022-05-01,178353.71774
2022-06-01,186464.37005
2022-07-01,165579.18775
2022-08-01,130377.36877
2022-09-01,112405.74685
2022-10-01,86330.21906
2022-11-01,67315.11538
2022-12-01,90200.42981
2023-01-01,96036.68671
2023-02-01,56291.47298
2023-03-01,78175.373521
2023-04-01,121673.011487
2023-05-01,111668.51474
2023-06-01,84070.3982
2023-07-01,131642.01398
2023-08-01,101371.212641
2023-09-01,102489.854093
2023-10-01,83964.459679
2023-11-01,81500.75584
2023-12-01,79347.20781
2024-01-01,88871.261085
2024-02-01,79630.82616
2024-03-01,85069.46255
2024-04-01,85771.953571
2024-05-01,99324.9743
2024-06-01,80761.63659
2024-07-01,113863.40845
2024-08-01,100120.73612
2024-09-01,65719.84075
2024-10-01,51391.04623


 Definition: Exportaciones petroleras, Derivados. Source: BCE
