date,TIMP0043
2023-01-01,138273.791575
2023-02-01,128466.272772
2023-03-01,144391.376089
2023-04-01,130403.703959
2023-05-01,141732.386289
2023-06-01,154893.83047
2023-07-01,130550.58322
2023-08-01,153725.731671
2023-09-01,135763.274602
2023-10-01,140567.136063
2023-11-01,122762.562968
2023-12-01,141907.052777
2024-01-01,115487.215362
2024-02-01,106318.840509
2024-03-01,115889.846745
2024-04-01,131863.454815
2024-05-01,117895.541295
2024-06-01,117041.968328
2024-07-01,117588.566891
2024-08-01,131562.753042
2024-09-01,101792.633095
2024-10-01,117985.036329
2024-11-01,117364.662924
2024-12-01,113183.487602
2025-01-01,111714.96209
2025-02-01,146866.97946


 Definition: Importaciones de bienes de capital: Equipos de transporte. Source: BCE
