date,MRIN0012
2016-10-01,234.621537
2016-11-01,374.96744
2016-12-01,331.538685
2017-01-01,166.98745700000003
2017-02-01,351.80286700000005
2017-03-01,285.35213500000003
2017-04-01,292.37465
2017-05-01,178.901305
2017-06-01,61.891121
2017-07-01,332.003843
2017-08-01,247.728979
2017-09-01,268.437079
2017-10-01,257.740467
2017-11-01,400.217314
2017-12-01,216.957601
2018-01-01,324.009632
2018-02-01,292.83497400000005
2018-03-01,158.13064
2018-04-01,281.263121
2018-05-01,157.81519
2018-06-01,175.255437
2018-07-01,453.652192
2018-08-01,188.307993
2018-09-01,233.345535
2018-10-01,157.856868
2018-11-01,229.006302
2018-12-01,305.705923
2019-01-01,601.747663
2019-02-01,364.521078
2019-03-01,359.83765700000004
2019-04-01,558.6108640000001
2019-05-01,352.508285
2019-06-01,385.446732
2019-07-01,212.681053
2019-08-01,299.060465
2019-09-01,313.394055
2019-10-01,288.70776
2019-11-01,277.48153999999994
2019-12-01,372.152314
2020-01-01,342.50833800000004
2020-02-01,377.63880200000006
2020-03-01,346.11435
2020-04-01,523.893878
2020-05-01,500.928288
2020-06-01,450.201708
2020-07-01,358.075076
2020-08-01,565.567998
2020-09-01,590.239229
2020-10-01,554.2212559999999
2020-11-01,446.900011
2020-12-01,218.352152
2021-01-01,375.745745
2021-02-01,254.654433
2021-03-01,256.836808
2021-04-01,297.87176400000004
2021-05-01,128.091241
2021-06-01,261.56796699999995
2021-07-01,218.812353
2021-08-01,199.845939
2021-09-01,204.601645
2021-10-01,169.67159099999998
2021-11-01,223.114393
2021-12-01,184.158572
2022-01-01,454.454202
2022-02-01,217.76592
2022-03-01,239.153939
2022-04-01,406.630117
2022-05-01,148.720411
2022-06-01,384.87064
2022-07-01,186.081744
2022-08-01,190.51027
2022-09-01,207.107199
2022-10-01,447.61439100000007
2022-11-01,389.94637563
2022-12-01,345.9738284
2023-01-01,278.11510192
2023-02-01,137.49887231
2023-03-01,509.5660711
2023-04-01,93.23843287
2023-05-01,344.43990536
2023-06-01,543.75265689
2023-07-01,355.85991856
2023-08-01,385.5522436800001
2023-09-01,294.43668727
2023-10-01,448.11378090000005
2023-11-01,241.34783593
2023-12-01,425.21249956
2024-01-01,367.19132378000006
2024-02-01,399.57036668
2024-03-01,70.30222437000002
2024-04-01,570.8245581499999
2024-05-01,224.26231988
2024-06-01,99.18471321
2024-07-01,738.92679703
2024-08-01,731.36377887
2024-09-01,478.66169283
2024-10-04,360.97914696
2024-10-10,432.9287959999999
2024-10-18,172.36823575
2024-10-25,185.05328007
2024-10-31,628.74477898


 Definition: Reservas Internacionales: Depósitos netos en bancos e instituciones financieras del exterior. Source: BCE
