date,RREC7000
2000-01-01,645.3858256333891
2000-02-01,336.72329544
2000-03-01,436.59708448
2000-04-01,678.5528141599999
2000-05-01,753.19565
2000-06-01,778.55968
2000-07-01,879.1244099999999
2000-08-01,871.81444
2000-09-01,912.71078
2000-10-01,881.56122
2000-11-01,728.2346100000002
2000-12-01,860.10925
2001-01-01,4234.24851
2001-02-01,4545.288330000001
2001-03-01,5543.56152
2001-04-01,7627.43257
2001-05-01,7032.10734
2001-06-01,6218.04483
2001-07-01,6733.640439999999
2001-08-01,6325.68219
2001-09-01,5771.54331
2001-10-01,4853.15016
2001-11-01,5324.16292
2001-12-01,4880.82487
2002-01-01,4234.24851
2002-02-01,4545.288330000001
2002-03-01,5543.56152
2002-04-01,7627.43257
2002-05-01,7032.10734
2002-06-01,6218.04483
2002-07-01,6733.640439999999
2002-08-01,6325.68219
2002-09-01,5771.54331
2002-10-01,4853.15016
2002-11-01,5324.16292
2002-12-01,4880.82487
2003-01-01,4234.24851
2003-02-01,4545.288330000001
2003-03-01,5543.56152
2003-04-01,7627.43257
2003-05-01,7032.10734
2003-06-01,6218.04483
2003-07-01,6733.640439999999
2003-08-01,6325.68219
2003-09-01,5771.54331
2003-10-01,4853.15016
2003-11-01,5324.16292
2003-12-01,4880.82487
2004-01-01,4234.24851
2004-02-01,4545.288330000001
2004-03-01,5543.56152
2004-04-01,7627.43257
2004-05-01,7032.10734
2004-06-01,6218.04483
2004-07-01,6733.640439999999
2004-08-01,6325.68219
2004-09-01,5771.54331
2004-10-01,4853.15016
2004-11-01,5324.16292
2004-12-01,4880.82487
2005-01-01,4234.24851
2005-02-01,4545.288330000001
2005-03-01,5543.56152
2005-04-01,7627.43257
2005-05-01,7032.10734
2005-06-01,6218.04483
2005-07-01,6733.640439999999
2005-08-01,6325.68219
2005-09-01,5771.54331
2005-10-01,4853.15016
2005-11-01,5324.16292
2005-12-01,4880.82487
2006-01-01,4234.24851
2006-02-01,4545.288330000001
2006-03-01,5543.56152
2006-04-01,7627.43257
2006-05-01,7032.10734
2006-06-01,6218.04483
2006-07-01,6733.640439999999
2006-08-01,6325.68219
2006-09-01,5771.54331
2006-10-01,4853.15016
2006-11-01,5324.16292
2006-12-01,4880.82487
2007-01-01,4234.24851
2007-02-01,4545.288330000001
2007-03-01,5543.56152
2007-04-01,7627.43257
2007-05-01,7032.10734
2007-06-01,6218.04483
2007-07-01,6733.640439999999
2007-08-01,6325.68219
2007-09-01,5771.54331
2007-10-01,4853.15016
2007-11-01,5324.16292
2007-12-01,4880.82487
2008-01-01,4234.24851
2008-02-01,4545.288330000001
2008-03-01,5543.56152
2008-04-01,7627.43257
2008-05-01,7032.10734
2008-06-01,6218.04483
2008-07-01,6733.640439999999
2008-08-01,6325.68219
2008-09-01,5771.54331
2008-10-01,4853.15016
2008-11-01,5324.16292
2008-12-01,4880.82487
2009-01-01,4234.24851
2009-02-01,4545.288330000001
2009-03-01,5543.56152
2009-04-01,7627.43257
2009-05-01,7032.10734
2009-06-01,6218.04483
2009-07-01,6733.640439999999
2009-08-01,6325.68219
2009-09-01,5771.54331
2009-10-01,4853.15016
2009-11-01,5324.16292
2009-12-01,4880.82487
2010-01-01,4234.24851
2010-02-01,4545.288330000001
2010-03-01,5543.56152
2010-04-01,7627.43257
2010-05-01,7032.10734
2010-06-01,6218.04483
2010-07-01,6733.640439999999
2010-08-01,6325.68219
2010-09-01,5771.54331
2010-10-01,4853.15016
2010-11-01,5324.16292
2010-12-01,4880.82487
2011-01-01,4234.24851
2011-02-01,4545.288330000001
2011-03-01,5543.56152
2011-04-01,7627.43257
2011-05-01,7032.10734
2011-06-01,6218.04483
2011-07-01,6733.640439999999
2011-08-01,6325.68219
2011-09-01,5771.54331
2011-10-01,4853.15016
2011-11-01,5324.16292
2011-12-01,4880.82487
2012-01-01,4234.24851
2012-02-01,4545.288330000001
2012-03-01,5543.56152
2012-04-01,7627.43257
2012-05-01,7032.10734
2012-06-01,6218.04483
2012-07-01,6733.640439999999
2012-08-01,6325.68219
2012-09-01,5771.54331
2012-10-01,4853.15016
2012-11-01,5324.16292
2012-12-01,4880.82487
2013-01-01,4234.24851
2013-02-01,4545.288330000001
2013-03-01,5543.56152
2013-04-01,7627.43257
2013-05-01,7032.10734
2013-06-01,6218.04483
2013-07-01,6733.640439999999
2013-08-01,6325.68219
2013-09-01,5771.54331
2013-10-01,4853.15016
2013-11-01,5324.16292
2013-12-01,4880.82487
2014-01-01,4234.24851
2014-02-01,4545.288330000001
2014-03-01,5543.56152
2014-04-01,7627.43257
2014-05-01,7032.10734
2014-06-01,6218.04483
2014-07-01,6733.640439999999
2014-08-01,6325.68219
2014-09-01,5771.54331
2014-10-01,4853.15016
2014-11-01,5324.16292
2014-12-01,4880.82487
2015-01-01,4033.55524
2015-02-01,3978.67332
2015-03-01,6417.2263888
2015-04-01,4169.2248
2015-05-01,1678.9595400000003
2015-06-01,1592.49084
2015-07-01,2352.331
2015-08-01,2580.2884000000004
2015-09-01,3630.05935
2015-10-01,2872.60216
2015-11-01,3000.73705
2015-12-01,3547.7181600000004
2016-01-01,3082.04153
2016-02-01,3792.1419300000007
2016-03-01,4621.45737
2016-04-01,3955.48722
2016-05-01,3842.66095
2016-06-01,3515.82772
2016-07-01,4511.60513
2016-08-01,4850.99394
2016-09-01,4287.69483
2016-10-01,3989.02341
2016-11-01,4002.619
2016-12-01,5729.40928
2017-01-01,3499.269980000556
2017-02-01,3359.125250000312
2017-03-01,4992.253463000351
2017-04-01,3832.6771900001736
2017-05-01,5529.87559000036
2017-06-01,4992.118650000272
2017-07-01,3741.786115000143
2017-08-01,3731.513940000304
2017-09-01,4186.4779100001015
2017-10-01,3805.512130000088
2017-11-01,3509.260440000151
2017-12-01,4403.545540000406
2018-01-01,4416.345089999805
2018-02-01,3168.236949999938
2018-03-01,5406.300213999547
2018-04-01,4471.755779999787
2018-05-01,4756.351979999722
2018-06-01,4301.939919999822
2018-07-01,3529.917119999879
2018-08-01,2937.155005399984
2018-09-01,1969.541860000026
2018-10-01,2080.743450000051
2018-11-01,2953.063910000061
2018-12-01,3498.343069999994
2019-01-01,
2019-02-01,
2019-03-01,
2019-04-01,
2019-05-01,
2019-06-01,
2019-07-01,
2019-08-01,
2019-09-01,
2019-10-01,
2019-11-01,
2019-12-01,
2020-01-01,4737.66488000038
2020-02-01,3616.971600000145
2020-03-01,3198.544140000098
2020-04-01,3541.0380300001443
2020-05-01,3811.9551700001616
2020-06-01,4541.415290000415
2020-07-01,5721.39121000056
2020-08-01,4191.738120000262
2020-09-01,4824.658990000388
2020-10-01,4940.309580000667
2020-11-01,4008.966100000722
2020-12-01,3807.1177900003954
2021-01-01,4695.930649999632
2021-02-01,3705.058889999835
2021-03-01,5938.925369999325
2021-04-01,4683.572169999716
2021-05-01,4318.017839999815
2021-06-01,4325.894129999814
2021-07-01,4847.33948999978
2021-08-01,3913.213749999823
2021-09-01,4266.886609999804
2021-10-01,3611.872989999902
2021-11-01,4440.857209999817
2021-12-01,3805.236019999848
2022-01-01,4091.26008000058
2022-02-01,3471.49854999998
2022-03-01,5584.120529999468
2022-04-01,5562.767299999668
2022-05-01,4682.508770000261
2022-06-01,4691.646120000245
2022-07-01,3568.114670000092
2022-08-01,4389.819300000196
2022-09-01,4209.276680000593
2022-10-01,3900.600830000298
2022-11-01,4917.229450000137
2022-12-01,4279.772690000194
2023-01-01,4489.57732000055
2023-02-01,4130.024960000489
2023-03-01,5944.689320000343
2023-04-01,5068.077950000212
2023-05-01,5256.810210000238
2023-06-01,5014.463700000315
2023-07-01,4504.972130000176
2023-08-01,3755.3320400007
2023-09-01,4051.470370000129
2023-10-01,4271.814810000433
2023-11-01,2734.003900000043
2023-12-01,2468.573010000154
2024-01-01,1610.332290000062
2024-02-01,1295.013759999998
2024-03-01,2722.572699999949
2024-04-01,3434.130399999935
2024-05-01,2788.055619999942
2024-06-01,2286.775809999949
2024-07-01,3671.146580000047
2024-08-01,2956.082030000081
2024-09-01,2837.680280000048
2024-10-01,2721.747660000039
2024-11-01,3069.57452000004
2024-12-01,3407.891790000111


 Definition: Recaudación del SRI: Multas Tributarias Fiscales. Source: SRI
