date,TREA0005
2023-01-01,100.31318131881524
2023-02-01,100.51075433379462
2023-03-01,103.2927159387379
2023-04-01,104.04227101805662
2023-05-01,106.44739721216558
2023-06-01,106.97342544729918
2023-07-01,108.24107165089482
2023-08-01,105.34981999325454
2023-09-01,104.43265143703826
2023-10-01,101.22388916267792
2023-11-01,103.59324428452383
2023-12-01,104.7130336356654
2024-01-01,104.416867424065
2024-02-01,102.2853205645998
2024-03-01,106.28525010595536
2024-04-01,104.94148844237326
2024-05-01,104.36919069800308
2024-06-01,104.05223904005452
2024-07-01,103.88622613691342
2024-08-01,104.5125910203907
2024-09-01,103.25263385099204
2024-10-01,103.85465539846632
2024-11-01,103.4943986169678
2024-12-01,105.9119762510224
2025-01-01,105.57628388425348


 Definition: Tipo de cambio real bilateral Perú. Source: BCE
