date,TEXP0230
2005-01-01,392000.0
2005-02-01,384000.0
2005-03-01,274000.0
2005-04-01,444000.0
2005-05-01,358000.0
2005-06-01,444000.0
2005-07-01,478000.0
2005-08-01,470000.0
2005-09-01,324000.0
2005-10-01,358000.0
2005-11-01,224000.0
2005-12-01,224000.0
2006-01-01,352000.0
2006-02-01,5713050.0
2006-03-01,64000.0
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,25000.0
2006-07-01,0.0
2006-08-01,0.0
2006-09-01,234000.0
2006-10-01,163140.0
2006-11-01,182000.0
2006-12-01,26940.0
2007-01-01,104000.0
2007-02-01,153000.0
2007-03-01,130000.0
2007-04-01,130000.0
2007-05-01,77000.0
2007-06-01,148455.0
2007-07-01,212370.0
2007-08-01,129407.0
2007-09-01,127500.0
2007-10-01,155000.0
2007-11-01,357603.0
2007-12-01,129000.0
2008-01-01,154000.0
2008-02-01,103030.0
2008-03-01,52000.0
2008-04-01,104000.0
2008-05-01,92000.0
2008-06-01,255657.0
2008-07-01,234000.0
2008-08-01,437393.42
2008-09-01,342000.0
2008-10-01,635327.0
2008-11-01,234026.0
2008-12-01,525414.0
2009-01-01,148000.0
2009-02-01,223000.0
2009-03-01,404234.5
2009-04-01,548821.0
2009-05-01,405400.0
2009-06-01,418000.0
2009-07-01,653605.51
2009-08-01,153239.01
2009-09-01,611355.91
2009-10-01,803644.09
2009-11-01,637335.5
2009-12-01,670000.0
2010-01-01,591000.0
2010-02-01,845000.0
2010-03-01,279000.0
2010-04-01,325000.0
2010-05-01,683000.0
2010-06-01,329000.0
2010-07-01,307210.02
2010-08-01,383236.33
2010-09-01,325000.0
2010-10-01,577857.1699999999
2010-11-01,454000.00000000006
2010-12-01,533000.0
2011-01-01,221718.58
2011-02-01,483000.0
2011-03-01,478000.0
2011-04-01,708000.0
2011-05-01,604000.0
2011-06-01,706000.0
2011-07-01,653000.0
2011-08-01,450000.0
2011-09-01,850028.0
2011-10-01,731000.0
2011-11-01,655000.0
2011-12-01,576252.7
2012-01-01,450197.0
2012-02-01,678000.0
2012-03-01,578000.0
2012-04-01,323968.12
2012-05-01,708438.93
2012-06-01,901053.8
2012-07-01,701130.0
2012-08-01,400000.0
2012-09-01,652009.0
2012-10-01,426040.0
2012-11-01,756457.53
2012-12-01,500000.0
2013-01-01,252000.0
2013-02-01,371000.0
2013-03-01,550000.0
2013-04-01,828000.0
2013-05-01,1002276.91
2013-06-01,874962.0
2013-07-01,354686.0
2013-08-01,1055933.0
2013-09-01,624940.0
2013-10-01,824836.0
2013-11-01,1174874.0
2013-12-01,1250998.0
2014-01-01,600000.0
2014-02-01,1099842.0
2014-03-01,2797469.0
2014-04-01,1130813.0
2014-05-01,1823908.0
2014-06-01,560000.0
2014-07-01,771976.0
2014-08-01,1595564.0
2014-09-01,1001000.0
2014-10-01,998265.0
2014-11-01,708206.0
2014-12-01,1399495.0
2015-01-01,1149490.0
2015-02-01,2195134.0
2015-03-01,1849910.0
2015-04-01,2369495.0
2015-05-01,1445000.0
2015-06-01,1752540.0
2015-07-01,1583839.0
2015-08-01,2224714.0
2015-09-01,1925252.0
2015-10-01,1299870.0
2015-11-01,900000.0
2015-12-01,900035.0
2016-01-01,1550180.0
2016-02-01,1224800.0
2016-03-01,1544271.0
2016-04-01,1070270.0
2016-05-01,1722527.0
2016-06-01,1177027.0
2016-07-01,1271102.0
2016-08-01,1396783.0
2016-09-01,1570226.0
2016-10-01,1983570.0
2016-11-01,1999700.0
2016-12-01,2214306.5
2017-01-01,1750000.0
2017-02-01,1917550.0
2017-03-01,2328587.0
2017-04-01,2994186.0
2017-05-01,2296395.0
2017-06-01,1408416.2
2017-07-01,2525642.0
2017-08-01,2056514.0
2017-09-01,2213636.44
