date,GERO0002
2013-01-01,1426.7118008853777
2013-02-01,1718.0519630045435
2013-03-01,1862.9836473045948
2013-04-01,1750.6017116415203
2013-05-01,1709.1683258402268
2013-06-01,1882.4751100236688
2013-07-01,1605.9586624523072
2013-08-01,1901.1031879779705
2013-09-01,1794.2992287956645
2013-10-01,1877.7473544409836
2013-11-01,1815.2795621210537
2013-12-01,2592.664460065216
2014-01-01,1670.639370078838
2014-02-01,1668.0232334061975
2014-03-01,1721.542983692552
2014-04-01,2131.801677092576
2014-05-01,1719.571714467441
2014-06-01,1801.1192114849268
2014-07-01,1853.8953675233265
2014-08-01,1743.5403840281335
2014-09-01,1718.669351000398
2014-10-01,1930.4363551261947
2014-11-01,1919.930039796645
2014-12-01,2838.9727503116537
2015-01-01,1286.8671160750075
2015-02-01,1529.0851359493938
2015-03-01,1958.714037268316
2015-04-01,1669.3468095305748
2015-05-01,1593.182032386777
2015-06-01,1800.599490635233
2015-07-01,1667.6757324239588
2015-08-01,1606.667929342871
2015-09-01,1768.9994448014995
2015-10-01,1589.8497303605031
2015-11-01,1630.7151159816508
2015-12-01,2343.015222129104
2016-01-01,1189.7240801886123
2016-02-01,1629.9160981941934
2016-03-01,1690.133446048873
2016-04-01,1524.4934058040055
2016-05-01,1466.837883652745
2016-06-01,1575.8594774628116
2016-07-01,1290.733919855703
2016-08-01,1544.9550007070789
2016-09-01,1624.797503792415
2016-10-01,1531.8328768036172
2016-11-01,1578.733848242263
2016-12-01,2285.5073054084805
2017-01-01,1193.1218764336036
2017-02-01,1346.2858237222558
2017-03-01,1999.9188689329396
2017-04-01,1635.677466285381
2017-05-01,1600.499229667065
2017-06-01,1709.159366694722
2017-07-01,1437.0494757651677
2017-08-01,1637.1979486128794
2017-09-01,1758.0851889614803
2017-10-01,1596.6522557004794
2017-11-01,1662.2331189454796
2017-12-01,2713.1482890072803
2018-01-01,1402.5746499948773
2018-02-01,1561.1612633401403
2018-03-01,1944.20787890073
2018-04-01,1886.1624168209717
2018-05-01,1891.7013133177404
2018-06-01,1760.6154280767398
2018-07-01,1813.905008106488
2018-08-01,1993.7088478061612
2018-09-01,1955.9451686075404
2018-10-01,1940.7860614979409
2018-11-01,1877.1135218804457
2018-12-01,2820.12925902438
2019-01-01,1833.1399115561755
2019-02-01,1808.6819746040912
2019-03-01,2108.730679648078
2019-04-01,2053.587384320786
2019-05-01,2040.920829677239
2019-06-01,2000.555131334092
2019-07-01,2163.9261265276805
2019-08-01,1929.9696994579333
2019-09-01,2017.1774763274177
2019-10-01,2059.574567511752
2019-11-01,2039.0645329626077
2019-12-01,3056.814509325344
2020-01-01,2007.978614072212
2020-02-01,1742.757317476879
2020-03-01,2112.7656671222853
2020-04-01,1983.4323142537887
2020-05-01,1666.3499204727675
2020-06-01,1862.331773576695
2020-07-01,1782.293310389871
2020-08-01,2003.440523659912
2020-09-01,1421.6032308058875
2020-10-01,1687.139603965639
2020-11-01,1571.326275028053
2020-12-01,2460.674657272483
2021-01-01,1557.1389095129334
2021-02-01,1531.6297092070236
2021-03-01,1901.8584703357687
2021-04-01,1797.076814109101
2021-05-01,1728.2371616166035
2021-06-01,1767.3502945531948
2021-07-01,1842.377870174628
2021-08-01,1948.9387745657675
2021-09-01,1642.5039241794898
2021-10-01,1743.173882789678
2021-11-01,1712.0752837793366
2021-12-01,2747.002550198524
2022-01-01,1803.8552347501568
2022-02-01,2072.451905970632
2022-03-01,2304.222390482804
2022-04-01,2348.042412115915
2022-05-01,2026.688209894895
2022-06-01,2447.5490156418587
2022-07-01,2124.291353918059
2022-08-01,2299.3537342248765
2022-09-01,1544.641594075286
2022-10-01,1668.7494970704286
2022-11-01,1814.9182982986329
2022-12-01,2503.7160560625807
2023-01-01,1548.3953044620257
2023-02-01,1576.151136585035
2023-03-01,1754.225349340958
2023-04-01,1668.2395757753852
2023-05-01,1922.1720514671715
2023-06-01,1705.299149274887
2023-07-01,1815.1708233078011
2023-08-01,1982.4972347076955
2023-09-01,1692.3375843348583
2023-10-01,1743.1505554063276
2023-11-01,2001.8164414675548
2023-12-01,2451.033024108261
2024-01-01,1646.4020440127058
2024-02-01,1640.155201371772
2024-03-01,1792.4962481558302
2024-04-01,1702.0631300001044
2024-05-01,1907.2813672176665
2024-06-01,1635.085553724174
2024-07-01,2339.735129841115
2024-08-01,1887.325180064972
2024-09-01,1735.9420877967914
2024-10-01,1754.831018121749


 Definition: Erogación permanente del Gobierno Central. Source: MEF
