date,UNTL1006
2012-04-06,1186.2140322982125
2012-04-07,1185.672376177262
2012-04-08,1185.1307200563117
2012-04-09,1184.5890639353609
2012-04-10,1184.0474078144102
2012-04-11,1183.5057516934598
2012-04-12,1182.9640955725092
2012-04-13,1182.4224394515586
2012-04-14,1181.880783330608
2012-04-15,1181.3391272096576
2012-04-16,1180.797471088707
2012-04-17,1180.2558149677564
2012-04-18,1179.714158846806
2012-04-19,1179.172502725855
2012-04-20,1178.6308466049047
2012-04-21,1178.089190483954
2012-04-22,1177.5475343630037
2012-04-23,1177.005878242053
2012-04-24,1176.4642221211025
2012-04-25,1175.9225660001518
2012-04-26,1175.3809098792017
2012-04-27,1174.8392537582508
2012-04-28,1174.2975976373002
2012-04-29,1173.7559415163498
2012-04-30,1173.2142853953992
2012-05-01,1172.6726292744486
2012-05-02,1172.130973153498
2012-05-03,1171.5893170325476
2012-05-04,1171.047660911597
2012-05-05,1170.5060047906463
2012-05-06,1169.964348669696
2012-05-07,1169.422692548745
2012-05-08,1168.8810364277947
2012-05-09,1168.339380306844
2012-05-10,1167.7977241858937
2012-05-11,1167.256068064943
2012-05-12,1166.7144119439924
2012-05-13,1166.1727558230418
2012-05-14,1165.6310997020914
2012-05-15,1165.0894435811408
2012-05-16,1164.5477874601902
2012-05-17,1164.0061313392398
2012-05-18,1163.4644752182892
2012-05-19,1162.9228190973386
2012-05-20,1162.381162976388
2012-05-21,1161.8395068554375
2012-05-22,1161.297850734487
2012-05-23,1160.7561946135363
2012-05-24,1160.2145384925857
2012-05-25,1159.6728823716353
2012-05-26,1159.131226250685
2012-05-27,1158.589570129734
2012-05-28,1158.0479140087837
2012-05-29,1157.506257887833
2012-05-30,1156.9646017668824
2012-05-31,1156.4229456459318
2012-06-01,1155.8812895249814
2012-06-02,1155.3396334040308
2012-06-03,1154.7979772830802
2012-06-04,1154.2563211621296
2012-06-05,1153.7146650411792
2012-06-06,1153.1730089202283
2012-06-07,1152.631352799278
2012-06-08,1152.0896966783275
2012-06-09,1151.548040557377
2012-06-10,1151.0063844364263
2012-06-11,1150.4647283154757
2012-06-12,1149.9230721945253
2012-06-13,1149.3814160735749
2012-06-14,1148.839759952624
2012-06-15,1148.2981038316734
2012-06-16,1147.756447710723
2012-06-17,1147.2147915897724
2012-06-18,1146.6731354688218
2012-06-19,1146.1314793478714
2012-06-20,1145.5898232269208
2012-06-23,1145.0481671059702
2012-06-24,1144.5065109850195
2012-06-25,1143.9648548640691
2012-06-26,1143.4231987431183
2012-06-27,1142.881542622168
2012-06-28,1142.3398865012173
2012-06-29,1141.798230380267
2012-06-30,1141.2565742593165
2012-07-01,1140.7149181383656
2012-07-02,1140.1732620174153
2012-07-03,1139.6316058964646
2012-07-04,1139.089949775514
2012-07-05,1138.5482936545634
2012-07-06,1138.006637533613
2012-07-07,1137.4649814126624
2012-07-08,1136.9233252917118
2012-07-09,1136.3816691707614
2012-07-10,1135.8400130498108
2012-07-11,1135.29835692886
2012-07-12,1134.7567008079095
2012-07-13,1134.2150446869591
2012-07-14,1133.6733885660085
2012-07-15,1133.131732445058
2012-07-16,1132.5900763241073
2012-07-17,1132.0484202031569
2012-07-18,1131.5067640822062
2012-07-19,1130.9651079612556
2012-07-20,1130.4234518403052
2012-07-21,1129.8817957193546
2012-07-22,1129.340139598404
2012-07-23,1128.7984834774534
2012-07-24,1128.256827356503
2012-07-25,1127.7151712355524
2012-07-26,1127.1735151146015
2012-07-27,966.2077008310248
2012-07-28,968.4155263157892
2012-07-29,970.4413711911355
2012-07-30,972.2068005540166
2012-07-31,973.8015096952907
2012-08-01,975.6962326869804
2012-08-02,977.3518559556786
2012-08-03,977.3757340720222
2012-08-04,979.0791689750693
2012-08-05,980.901135734072
2012-08-06,982.8591966759002
2012-08-07,984.8172576177284
2012-08-08,986.7753185595568
2012-08-09,988.7586980609418
2012-08-10,990.71675900277
2012-08-11,992.367271468144
2012-08-12,994.3354155124654
2012-08-13,995.4146952908586
2012-08-14,997.2295706371192
2012-08-15,998.8346398891968
2012-08-16,1000.1131578947368
2012-08-17,1002.103185595568
2012-08-18,1003.9612742382272
2012-08-19,1005.838947368421
2012-08-20,1007.6608864265928
2012-08-21,1009.4419667590028
2012-08-22,1011.6633102493076
2012-08-23,1014.1357340720222
2012-08-24,1015.5630747922438
2012-08-25,1017.2894459833796
2012-08-26,1019.0983102493076
2012-08-27,1021.1491412742384
2012-08-28,1023.1181163434904
2012-08-29,1024.769376731302
2012-08-30,1026.7341135734073
2012-08-31,1028.3357756232688
2012-09-01,1030.1685734072023
2012-09-02,1032.3319667590026
2012-09-03,1034.115166204986
2012-09-04,1035.741537396122
2012-09-05,1036.9597368421057
2012-09-06,1038.02932132964
2012-09-07,1039.4735872576175
2012-09-08,1040.4407617728532
2012-09-09,1041.7432548476454
2012-09-10,1043.6681578947369
2012-09-11,1045.6193905817177
2012-09-12,1047.434293628809
2012-09-13,1048.687728531856
2012-09-14,1049.631786703601
2012-09-15,1050.8023961218837
2012-09-16,1052.2044459833796
2012-09-17,1053.9642382271468
2012-09-18,1055.28108033241
2012-09-19,1056.9613573407205
2012-09-20,1058.242673130194
2012-09-21,1059.6447229916898
2012-09-22,1060.3056371191135
2012-09-23,1061.2007617728532
2012-09-24,1061.8644459833797
2012-09-25,1062.4386565096954
2012-09-26,1063.2342797783936
2012-09-27,1064.1506371191135
2012-09-28,1066.7263711911355
2012-09-29,1069.2069252077565
2012-09-30,1070.1119806094184
2012-10-01,1072.2612049861496
2012-10-02,1074.1372714681445
2012-10-03,1076.1975484764544
2012-10-04,1078.1258864265928
2012-10-05,1079.825997229917
2012-10-06,1081.5808864265928
2012-10-07,1084.046648199446
2012-10-08,1085.9258587257618
2012-10-09,1087.9866066481995
2012-10-10,1090.0473545706373
2012-10-11,1091.6902770083102
2012-10-12,1093.387950138504
2012-10-13,1094.885858725762
2012-10-14,1096.3516897506925
2012-10-15,1098.455484764543
2012-10-16,1100.8388504155123
2012-10-17,1102.89540166205
2012-10-18,1104.3964958448753
2012-10-19,1106.367216066482
2012-10-20,1107.9774515235458
2012-10-21,1109.9245429362882
2012-10-22,1111.7344459833796
2012-10-23,1113.3256094182825
2012-10-24,1113.7814265927975
2012-10-25,1115.5002354570638
2012-10-26,1117.349542936288
2012-10-27,1117.706301939058
2012-10-28,1118.115
2012-10-29,1118.9684903047091
2012-10-30,1119.4405678670362
2012-10-31,1120.579542936288
2012-11-01,1121.2469944598338
2012-11-02,1122.341648199446
2012-11-03,1123.5495013850416
2012-11-04,1125.3681994459837
2012-11-05,1126.527756232687
2012-11-06,1127.5316759002772
2012-11-07,1128.8175207756233
2012-11-08,1129.710318559557
2012-11-09,1130.7386288088642
2012-11-10,1130.8670083102493
2012-11-11,1131.9014958448752
2012-11-12,1132.759626038781
2012-11-13,1133.03716066482
2012-11-14,1134.4698753462603
2012-11-15,1135.1253047091411
2012-11-16,1135.6020083102494
2012-11-17,1137.7675623268697
2012-11-18,1137.8256925207756
2012-11-19,1137.4089335180056
2012-11-20,1137.6251108033243
2012-11-21,1137.3573822714682
2012-11-23,1136.937132963989
2012-11-24,1137.6712880886428
2012-11-25,1137.5274653739611
2012-11-26,1138.0419806094185
2012-11-27,1138.355914127424
2012-11-28,1138.0550554016622
2012-11-29,1137.7071745152357
2012-11-30,1137.7834903047092
2012-12-01,1137.3149307479223
2012-12-02,1137.561426592798
2012-12-03,1137.7242797783936
2012-12-04,1137.5732548476456
2012-12-05,1137.5922022160669
2012-12-06,1137.140429362881
2012-12-07,1136.8340581717453
2012-12-08,1136.2536011080333
2012-12-09,1134.178587257618
2012-12-10,1134.132146814405
2012-12-11,1133.0823822714683
2012-12-12,1133.4835041551248
2012-12-13,1132.69472299169
2012-12-14,1133.274778393352
2012-12-15,1132.0878254847648
2012-12-16,1130.7562465373962
2012-12-17,1129.8941135734074
2012-12-18,1127.9276038781163
2012-12-19,1125.9541412742385
2012-12-20,1124.4222853185595
2012-12-21,1123.4581301939058
2012-12-22,1122.1764681440443
2012-12-23,1120.7472576177286
2012-12-24,1118.8962049861498
2012-12-25,1118.6182825484766
2012-12-26,1117.3605817174516
2012-12-27,1116.6714681440444
2012-12-28,1115.9375346260388
2012-12-29,1115.4746675900278
2012-12-30,1114.8846121883655
2012-12-31,1114.3176038781164
2013-01-01,1114.17648199446
2013-01-02,1113.3739889196677
2013-01-03,1111.9540166204988
2013-01-04,1111.7521606648202
2013-01-05,1111.3777423822717
2013-01-06,1110.832590027701
2013-01-07,1109.7728531855955
2013-01-08,1109.306966759003
2013-01-09,1108.261024930748
2013-01-10,1108.4527146814405
2013-01-11,1108.2396398891967
2013-01-12,1107.4299999999998
2013-01-13,1107.792216066482
2013-01-14,1106.3767867036013
2013-01-15,1105.171814404432
2013-01-16,1104.472922437673
2013-01-17,1104.4166620498615
2013-01-18,1106.2313157894737
2013-01-19,1106.367132963989
2013-01-20,1105.6107617728533
2013-01-21,1105.957354570637
2013-01-22,1106.5375623268696
2013-01-23,1106.1684626038782
2013-01-24,1105.9773822714683
2013-01-25,1105.6235595567869
2013-01-26,1104.4437950138504
2013-01-27,1103.340941828255
2013-01-28,1103.3115512465374
2013-01-29,1102.585346260388
2013-01-30,1101.5191412742383
2013-01-31,1100.51540166205
2013-02-01,1099.2682271468143
2013-02-02,1099.6659833795015
2013-02-03,1099.5234903047092
2013-02-04,1097.7404709141276
2013-02-05,1097.626620498615
2013-02-06,1096.578698060942
2013-02-07,1095.8491689750697
2013-02-08,1093.663698060942
2013-02-09,1091.9505540166208
2013-02-10,1090.7992797783936
2013-02-11,1089.8240720221609
2013-02-12,1089.0890858725763
2013-02-13,1087.6047506925208
2013-02-14,1087.1773407202218
2013-02-15,1085.0462049861496
2013-02-16,1082.6046260387811
2013-02-17,1080.9407756232686
2013-02-18,1079.0780886426594
2013-02-19,1077.2081717451524
2013-02-20,1074.031994459834
2013-02-21,1072.9326869806096
2013-02-22,1072.1027977839335
2013-02-23,1069.4941551246538
2013-02-24,1067.3187673130196
2013-02-25,1065.5030332409974
2013-02-26,1064.375457063712
2013-02-27,1061.8536565096956
2013-02-28,1059.2732686980612
2013-03-01,1058.6435872576178
2013-03-02,1056.9290304709143
2013-03-03,1056.5965235457063
2013-03-04,1055.6719252077564
2013-03-05,1054.7128670360112
2013-03-06,1052.1814265927978
2013-03-07,1050.8087396121884
2013-03-08,1048.2409141274238
2013-03-09,1046.8606094182826
2013-03-10,1047.0483102493076
2013-03-11,1046.5053601108034
2013-03-12,1045.5452631578946
2013-03-13,1045.0418282548476
2013-03-14,1043.5318836565098
2013-03-15,1040.6147368421052
2013-03-16,1039.6312326869806
2013-03-17,1039.52
2013-03-18,1037.8436288088642
2013-03-19,1034.2985734072022
2013-03-20,1033.1312742382272
2013-03-21,1030.348864265928
2013-03-22,1027.4649861495843
2013-03-23,1027.696911357341
2013-03-24,1027.2057202216067
2013-03-25,1025.7665789473683
2013-03-26,1024.763725761773
2013-03-27,1023.4439612188366
2013-03-28,1022.180540166205
2013-03-29,1021.6374930747924
2013-03-30,1020.738324099723
2013-03-31,1019.729889196676
2013-04-01,1018.3690166204988
2013-04-02,1017.5471883656512
2013-04-03,1016.2332271468144
2013-04-04,1014.8063850415512
2013-04-05,1013.31824099723
2013-04-06,1011.8300969529084
2013-04-07,1011.2268005540168
2013-04-08,1010.1827562326872
2013-04-09,1008.7157202216068
2013-04-10,1007.7723961218836
2013-04-11,1008.439432132964
2013-04-12,1009.391648199446
2013-04-13,1008.953975069252
2013-04-14,1007.3461634349032
2013-04-15,1005.633781163435
2013-04-16,1004.4867728531856
2013-04-17,1003.5330886426592
2013-04-18,1002.38608033241
2013-04-19,1001.2390720221608
2013-04-20,1000.375997229917
2013-04-21,999.142950138504
2013-04-22,997.3035457063712
2013-04-23,995.237728531856
2013-04-24,992.958753462604
2013-04-25,990.679778393352
2013-04-26,988.4008033240998
2013-04-27,986.0535180055402
2013-04-28,984.7858864265928
2013-04-29,982.6168975069252
2013-04-30,980.3236011080332
2013-05-01,978.1864404432134
2013-05-02,976.3303462603878
2013-05-03,974.3721191135736
2013-05-04,972.242451523546
2013-05-05,970.2474099722992
2013-05-06,968.6990581717452
2013-05-07,966.3461911357342
2013-05-08,964.0720637119116
2013-05-09,962.6306232686982
2013-05-10,960.9378254847647
2013-05-11,957.4851523545708
2013-05-12,955.5581994459834
2013-05-13,954.213753462604
2013-05-14,953.3357063711912
2013-05-15,951.4312742382272
2013-05-16,949.6451385041552
2013-05-17,948.5602631578948
2013-05-18,947.2058033241
2013-05-19,944.5671191135734
2013-05-20,943.5695567867036
2013-05-21,941.9242520775624
2013-05-22,939.8529224376732
2013-05-23,937.2429362880888
2013-05-24,934.97
2013-05-25,932.6970637119114
2013-05-26,930.4241274238228
2013-05-27,928.426703601108
2013-05-28,926.437756232687
2013-05-29,924.5151385041552
2013-05-30,922.3069944598336
2013-05-31,919.2781578947368
2013-06-01,919.1355540166204
2013-06-02,916.998213296399
2013-06-03,916.5685180055402
2013-06-04,914.2107340720222
2013-06-05,911.7846952908588
2013-06-06,909.3827562326868
2013-06-07,907.3480470914128
2013-06-08,905.0466343490305
2013-06-09,903.2412603878116
2013-06-10,900.9623961218836
2013-06-11,898.6835318559557
2013-06-12,896.254889196676
2013-06-13,894.2987950138504
2013-06-14,893.5461218836565
2013-06-15,892.8802493074793
2013-06-16,892.0852493074793
2013-06-17,890.843947368421
2013-06-18,888.8591828254847
2013-06-19,886.4917313019391
2013-06-20,883.6055817174515
2013-06-21,880.7964681440442
2013-06-22,877.9221468144044
2013-06-23,874.9725346260389
2013-06-24,872.4160249307479
2013-06-25,870.0248614958449
2013-06-26,868.9156232686981
2013-06-27,865.5308033240997
2013-06-28,862.8226038781164
2013-06-29,859.8727700831025
2013-06-30,857.0586980609419
2013-07-01,856.8096675900276
2013-07-02,854.8959418282549
2013-07-03,852.4355678670361
2013-07-04,850.1396952908588
2013-07-05,848.2555817174516
2013-07-06,845.1265512465375
2013-07-07,842.4370637119114
2013-07-08,840.9936703601109
2013-07-09,838.1502908587258
2013-07-10,835.4907617728531
2013-07-11,833.0756371191135
2013-07-12,830.5190997229917
2013-07-13,827.8577423822715
2013-07-14,825.4802077562326
2013-07-15,823.0310941828254
2013-07-16,820.4136980609418
2013-07-17,818.0155817174514
2013-07-18,815.8112880886426
2013-07-19,814.499487534626
2013-07-20,812.5579362880885
2013-07-21,810.6035734072021
2013-07-22,808.1822437673129
2013-07-23,806.2899445983379
2013-07-24,804.0047091412741
2013-07-25,801.3508033240997
2013-07-26,799.1452354570637
2013-07-27,796.7347229916898
2013-07-28,794.2799030470914
2013-07-29,792.0056786703601
2013-07-30,789.886786703601
2013-07-31,787.4654570637118
2013-08-01,785.2987534626038
2013-08-02,783.6151939058173
2013-08-03,781.3356509695291
2013-08-04,779.1103324099723
2013-08-05,777.5413019390583
2013-08-06,775.5329362880886
2013-08-07,774.1321329639889
2013-08-08,771.8360664819944
2013-08-09,769.9081717451522
2013-08-10,767.6180470914126
2013-08-11,765.507382271468
2013-08-12,763.2170083102492
2013-08-13,761.57675900277
2013-08-14,759.1227146814405
2013-08-15,757.0729916897507
2013-08-16,754.8928808864265
2013-08-17,752.6069252077561
2013-08-18,750.1521329639888
2013-08-19,747.4732409972299
2013-08-20,744.9221191135734
2013-08-21,742.9554709141274
2013-08-22,740.9096398891967
2013-08-23,738.6263988919668
2013-08-24,736.1883656509694
2013-08-25,733.7293351800554
2013-08-26,731.4064819944598
2013-08-27,728.9516897506926
2013-08-28,726.6085318559557
2013-08-29,724.4274653739612
2013-08-30,722.1822022160663
2013-08-31,719.7287396121883
2013-09-01,717.4905263157895
2013-09-02,715.098545706371
2013-09-03,712.9759141274237
2013-09-04,711.0701800554016
2013-09-05,710.7891274238227
2013-09-06,708.3340858725762
2013-09-07,705.6662742382271
2013-09-08,703.0057617728532
2013-09-09,700.5091689750693
2013-09-10,698.3624515235458
2013-09-11,695.9073545706372
2013-09-12,693.8680193905818
2013-09-13,691.4129224376732
2013-09-14,688.9578254847646
2013-09-15,686.6229639889198
2013-09-16,683.7182825484765
2013-09-17,681.263185595568
2013-09-18,678.8080886426594
2013-09-19,676.5927700831026
2013-09-20,674.5902354570638
2013-09-21,672.5509002770084
2013-09-22,670.4590027700833
2013-09-23,668.2877285318561
2013-09-24,665.8326315789475
2013-09-25,663.6613573407203
2013-09-26,661.3456232686981
2013-09-27,660.1042243767314
2013-09-28,657.5621191135735
2013-09-29,655.6575761772855
2013-09-30,653.7180470914129
2013-10-01,651.3943628808865
2013-10-02,651.2973822714683
2013-10-03,648.9977839335181
2013-10-04,646.6381994459836
2013-10-05,644.6024930747924
2013-10-06,643.3475346260389
2013-10-07,642.3867867036013
2013-10-08,641.7123822714683
2013-10-09,639.792077562327
2013-10-10,638.4008033240999
2013-10-11,636.6096121883659
2013-10-12,634.6094459833796
2013-10-13,631.865540166205
2013-10-14,629.556565096953
2013-10-15,627.3823130193907
2013-10-16,625.1654986149586
2013-10-17,623.1055263157896
2013-10-18,620.949265927978
2013-10-19,619.3511357340722
2013-10-20,617.3239612188366
2013-10-21,616.8319944598338
2013-10-22,615.2083379501387
2013-10-23,612.854376731302
2013-10-24,612.1947368421054
2013-10-25,610.7759556786705
2013-10-26,609.6169806094183
2013-10-27,608.0378670360112
2013-10-28,605.8524930747924
2013-10-29,603.7852908587258
2013-10-30,601.6006648199448
2013-10-31,599.34716066482
2013-11-01,598.299293628809
2013-11-02,596.0864404432134
2013-11-03,593.9463434903048
2013-11-04,591.8693074792245
2013-11-05,589.5590858725762
2013-11-06,587.6737950138505
2013-11-07,586.3917728531857
2013-11-08,584.4291412742384
2013-11-09,582.6134210526317
2013-11-10,581.2861357340721
2013-11-11,578.9748614958451
2013-11-12,577.0121191135735
2013-11-13,575.148268698061
2013-11-14,570.72932132964
2013-11-15,568.7344182825485
2013-11-16,567.2215235457064
2013-11-17,564.8379501385042
2013-11-18,563.3352908587258
2013-11-19,561.7760664819946
2013-11-20,559.6190858725762
2013-11-21,558.6446814404433
2013-11-22,556.8634487534626
2013-11-23,555.1322576177286
2013-11-24,553.5374376731303
2013-11-25,552.2811218836566
2013-11-26,550.5480747922438
2013-11-27,549.49
2013-11-28,548.5607063711911
2013-11-29,547.452728531856
2013-11-30,545.7521745152355
2013-12-01,544.062756232687
2013-12-02,543.6308725761774
2013-12-03,542.6968005540166
2013-12-04,541.4390443213297
2013-12-05,540.8309556786704
2013-12-06,540.3140166204987
2013-12-07,540.8548891966759
2013-12-08,539.4617451523545
2013-12-09,538.8694182825486
2013-12-10,536.9806371191137
2013-12-11,536.5100138504156
2013-12-12,535.7711634349031
2013-12-13,535.6783379501386
2013-12-14,535.6134349030472
2013-12-15,534.7830747922438
2013-12-16,534.225484764543
2013-12-17,533.2911495844876
2013-12-18,533.683725761773
2013-12-19,533.373836565097
2013-12-20,532.9844459833796
2013-12-21,531.1064958448753
2013-12-22,530.990650969529
2013-12-23,530.6479085872577
2013-12-24,530.8470775623268
2013-12-25,529.5311357340721
2013-12-26,528.506703601108
2013-12-27,528.0052908587259
2013-12-28,527.6206094182826
2013-12-29,526.9787257617729
2013-12-30,525.9903324099723
2013-12-31,525.8692797783933
2014-01-01,525.7583518005541
2014-01-02,525.897132963989
2014-01-03,525.3488919667591
2014-01-04,523.8352631578948
2014-01-05,523.4474515235457
2014-01-06,521.3752354570638
2014-01-07,520.1427700831025
2014-01-08,519.2247922437673
2014-01-09,518.4404709141274
2014-01-10,518.4752354570637
2014-01-11,517.7159972299169
2014-01-12,516.418268698061
2014-01-13,516.2051662049862
2014-01-14,513.7818975069251
2014-01-15,513.4887950138504
2014-01-16,512.810623268698
2014-01-17,512.2042797783934
2014-01-18,511.1271052631579
2014-01-19,510.4080193905817
2014-01-20,509.43785318559554
2014-01-21,508.45905817174514
2014-01-22,507.9787534626039
2014-01-23,507.3765373961219
2014-01-24,506.2524376731302
2014-01-25,505.46030470914127
2014-01-26,505.04060941828254
2014-01-27,505.5954293628809
2014-01-28,505.3792797783933
2014-01-29,504.8360664819944
2014-01-30,504.9098891966759
2014-01-31,505.06387811634346
2014-02-01,503.6073407202216
2014-02-02,503.4515789473684
2014-02-03,503.92648199445983
2014-02-05,504.9469529085872
2014-02-06,505.49922437673126
2014-02-07,505.3874792243767
2014-02-08,505.6210249307479
2014-02-09,505.6901939058171
2014-02-10,505.9836288088642
2014-02-11,505.3197922437672
2014-02-12,504.7697368421052
2014-02-13,504.83261772853183
2014-02-14,504.4906232686981
2014-02-15,505.33173130193904
2014-02-16,506.1530886426593
2014-02-17,506.5953878116343
2014-02-18,507.09746537396114
2014-02-19,506.98344875346254
2014-02-20,508.3664958448753
2014-02-21,508.7853047091413
2014-02-22,510.849432132964
2014-02-23,510.5467313019391
2014-02-24,510.9113573407202
2014-02-25,511.1750415512465
2014-02-26,510.5027562326869
2014-02-27,510.6973961218837
2014-02-28,508.7878254847645
2014-03-01,508.2827423822714
2014-03-02,507.8747368421052
2014-03-03,508.15299168975065
2014-03-04,507.4985457063712
2014-03-05,508.47844875346254
2014-03-06,509.6705263157894
2014-03-07,509.16337950138495
2014-03-08,508.1618282548476
2014-03-09,507.5014127423823
2014-03-10,507.9313296398892
2014-03-11,507.9045706371191
2014-03-12,506.76551246537394
2014-03-13,506.4090304709141
2014-03-14,505.4617728531856
2014-03-15,505.7502493074792
2014-03-16,505.9367728531856
2014-03-17,505.7399030470914
2014-03-18,505.7810941828254
2014-03-19,506.2169944598338
2014-03-20,504.2229639889197
2014-03-21,504.6351246537397
2014-03-22,504.9820221606648
2014-03-23,504.7348753462604
2014-03-24,504.5632409972299
2014-03-25,504.4384487534626
2014-03-26,503.7891135734072
2014-03-27,504.1175900277008
2014-03-28,504.9251523545706
2014-03-29,505.22824099722993
2014-03-30,506.2296814404432
2014-03-31,508.01076177285313
2014-04-01,507.8053047091413
2014-04-02,508.32397506925207
2014-04-03,509.3133656509696
2014-04-04,509.6663850415513
2014-04-05,509.4371329639889
2014-04-06,509.6052493074792
2014-04-07,510.26768698060937
2014-04-08,507.989515235457
2014-04-09,505.7576592797784
2014-04-10,504.9156925207756
2014-04-11,505.118351800554
2014-04-12,505.312756232687
2014-04-13,505.38444598337946
2014-04-14,505.38552631578943
2014-04-15,505.6239750692521
2014-04-16,505.818379501385
2014-04-17,505.7288504155124
2014-04-18,506.16441828254847
2014-04-19,506.39218836565095
2014-04-20,506.9072576177285
2014-04-21,507.10216066482
2014-04-22,507.9529639889197
2014-04-23,508.795623268698
2014-04-24,509.0401385041552
2014-04-25,508.7136288088642
2014-04-26,508.7720914127424
2014-04-27,509.9235041551247
2014-04-28,509.9362049861496
2014-04-29,510.1106094182826
2014-04-30,511.8266204986149
2014-05-01,512.3070637119113
2014-05-02,511.8831855955678
2014-05-03,511.0983933518005
2014-05-04,511.3183656509695
2014-05-05,511.55074792243767
2014-05-06,511.388864265928
2014-05-07,511.1581994459833
2014-05-08,511.1106232686981
2014-05-09,511.9997645429363
2014-05-10,511.5598476454293
2014-05-11,510.23317174515233
2014-05-12,509.7590443213296
2014-05-13,509.24483379501385
2014-05-14,508.0670221606648
2014-05-15,507.8010387811634
2014-05-16,508.1997645429363
2014-05-17,507.79389196675896
2014-05-18,507.8156648199446
2014-05-19,507.3352493074793
2014-05-20,509.1875207756233
2014-05-21,509.94660664819946
2014-05-22,509.952867036011
2014-05-23,510.62771468144047
2014-05-24,511.96530470914126
2014-05-25,511.6834210526315
2014-05-26,511.2636426592797
2014-05-27,511.0511772853185
2014-05-28,512.829404432133
2014-05-29,510.8780470914127
2014-05-30,510.81923822714674
2014-05-31,508.8609002770083
2014-06-01,509.0514542936288
2014-06-02,509.69162049861495
2014-06-03,509.6345844875346
2014-06-04,509.3524238227146
2014-06-05,509.3794044321329
2014-06-06,508.91034626038777
2014-06-07,508.9525623268697
2014-06-08,508.95699445983377
2014-06-09,509.57821329639887
2014-06-10,509.29865650969526
2014-06-11,508.1522576177285
2014-06-12,
2014-06-13,507.7575761772853
2014-06-14,507.05476454293625
2014-06-15,506.4675900277009
2014-06-16,506.3733795013851
2014-06-17,505.5551800554017
2014-06-18,505.5719113573407
2014-06-19,505.9991966759003
2014-06-20,506.3280886426593
2014-06-21,506.4929362880887
2014-06-22,506.4970914127424
2014-06-23,506.2453739612188
2014-06-24,505.7539335180055
2014-06-25,506.1542936288089
2014-06-26,506.2807756232687
2014-06-27,506.33301939058174
2014-06-28,506.67872576177285
2014-06-29,504.8180886426593
2014-06-30,505.1718836565097
2014-07-01,505.91281163434905
2014-07-02,505.6154986149585
2014-07-03,505.08689750692525
2014-07-04,504.9695013850416
2014-07-05,504.9363296398892
2014-07-06,505.138351800554
2014-07-07,505.53422437673134
2014-07-08,506.4145290858726
2014-07-09,506.5430055401662
2014-07-10,506.44416897506926
2014-07-11,506.9192382271468
2014-07-12,508.0714542936288
2014-07-13,508.9068005540166
2014-07-14,509.0079362880887
2014-07-15,509.0282132963989
2014-07-16,509.4011772853186
2014-07-17,508.92605263157895
2014-07-18,508.9921745152356
2014-07-19,509.00921052631577
2014-07-20,509.2610664819945
2014-07-21,508.8323961218837
2014-07-22,508.904972299169
2014-07-23,508.8842520775624
2014-07-24,511.46979224376736
2014-07-25,511.54236842105263
2014-07-26,511.90948753462607
2014-07-27,513.1146121883658
2014-07-28,513.1850831024931
2014-07-29,513.7467451523546
2014-07-30,513.8406232686981
2014-07-31,513.3094182825486
2014-08-01,513.2381024930748
2014-08-02,514.6673545706371
2014-08-03,514.5774099722992
