date,XIND0001
2010-02-01,56.8912040129878
2010-03-01,65.0977574214847
2010-04-01,61.7140881668353
2010-05-01,56.1727268616904
2010-06-01,55.9394196354559
2010-07-01,56.7774798957879
2010-08-01,57.5580509188614
2010-09-01,57.5324636630818
2010-10-01,61.323958177814
2010-11-01,62.0007778164653
2010-12-01,57.7182820016937
2011-01-01,43.8885988969222
2011-02-01,54.9926172400891
2011-03-01,63.7811103811494
2011-04-01,61.2791983673932
2011-05-01,59.5416394721582
2011-06-01,56.6898036479827
2011-07-01,50.3880576361622
2011-08-01,58.858230190771
2011-09-01,52.5243538543314
2011-10-01,56.9546409623747
2011-11-01,57.1776251223356
2011-12-01,51.184033133291
2012-01-01,44.7776889142221
2012-02-01,50.4722068679864
2012-03-01,61.1477447946743
2012-04-01,54.8065887322841
2012-05-01,60.9957432007608
2012-06-01,55.3990964903156
2012-07-01,56.8148012356205
2012-08-01,56.9223141467726
2012-09-01,52.5057127338505
2012-10-01,61.2743285139687
2012-11-01,54.7713347932874
2012-12-01,49.9944130972066
2013-01-01,44.5162946866414
2013-02-01,56.9455305948855
2013-03-01,64.3562558338015
2013-04-01,60.9349728160203
2013-05-01,57.6791222618922
2013-06-01,51.3509397616265
2013-07-01,55.2909104854289
2013-08-01,57.8634491510359
2013-09-01,56.0617884621016
2013-10-01,59.7097283509343
2013-11-01,58.1850757229742
2013-12-01,50.8961030369191
2014-01-01,47.2737131520232
2014-02-01,52.65755892788
2014-03-01,57.1889136349522
2014-04-01,59.403354121687
2014-05-01,59.5302522424584
2014-06-01,51.4798268117564
2014-07-01,51.359739014143
2014-08-01,54.525983451531
2014-09-01,53.2525417302079
2014-10-01,56.2966739451346
2014-11-01,56.1464984468148
2014-12-01,50.7532110460794
2015-01-01,41.1299168998686
2015-02-01,49.1178309023933
2015-03-01,62.0671601219793
2015-04-01,49.8842457606288
2015-05-01,50.9406261034951
2015-06-01,50.5806623116904
2015-07-01,46.4615338365981
2015-08-01,49.9830852203156
2015-09-01,50.2528895893507
2015-10-01,55.0159419503367
2015-11-01,53.3597891276664
2015-12-01,45.9520998262423
2016-01-01,39.9700568582496
2016-02-01,46.5294267745584
2016-03-01,60.2484972805403
2016-04-01,53.6432890993872
2016-05-01,58.708329067372
2016-06-01,46.2604201898779
2016-07-01,56.3726758880776
2016-08-01,57.7035983613307
2016-09-01,54.3970857814299
2016-10-01,55.2543319710382
2016-11-01,60.4424477919592
2016-12-01,54.6988117933622
2017-01-01,45.7807381425342
2017-02-01,48.1271045499104
2017-03-01,62.9841080580997
2017-04-01,55.315309538456
2017-05-01,58.9296937579394
2017-06-01,57.2859745097791
2017-07-01,52.9784736501146
2017-08-01,58.0009563372605
2017-09-01,56.3478223505901
2017-10-01,58.3849053039944
2017-11-01,60.5938974356863
2017-12-01,47.4868337108682
2018-01-01,44.9258605957512
2018-02-01,50.8059711376496
2018-03-01,61.9532576023869
2018-04-01,56.3092915167037
2018-05-01,56.7869133116518
2018-06-01,52.5220336910367
2018-07-01,53.6152448128897
2018-08-01,57.1015732358195
2018-09-01,48.8858469950312
2018-10-01,55.6003244353173
2018-11-01,59.881893787649
2018-12-01,48.6387803485181
2019-01-01,43.6332957622486
2019-02-01,52.829413827289
2019-03-01,60.460519370616
2019-04-01,62.992498961586
2019-05-01,54.9562047983115
2019-06-01,49.991934476181
2019-07-01,66.408144248345
2019-08-01,65.4372831707794
2019-09-01,46.6670493238926
2019-10-01,49.611487981933
2019-11-01,59.3236815774532
2019-12-01,53.4247560902602
2020-01-01,43.9170201943061
2020-02-01,48.3364467064661
2020-03-01,36.391111365595
2020-04-01,42.8611759355078
2020-05-01,51.8254200560846
2020-06-01,58.2765746223005
2020-07-01,60.3878625178865
2020-08-01,57.4380198548372
2020-09-01,62.1354363205065
2020-10-01,62.9969626362331
2020-11-01,54.9998766757643
2020-12-01,51.1406239572282
2021-01-01,37.6924510381796
2021-02-01,51.9543735030801
2021-03-01,62.0706484098759
2021-04-01,53.9638690168886
2021-05-01,53.7872161366506
2021-06-01,59.9663299186616
2021-07-01,57.0192795596883
2021-08-01,63.7413727418096
2021-09-01,54.2659453698809
2021-10-01,58.1574678498349
2021-11-01,59.3209006751033
2021-12-01,48.8159650462626
2022-01-01,47.7434590434414
2022-02-01,55.0773289379243
2022-03-01,60.4068602145029
2022-04-01,57.1392018050582
2022-05-01,54.7394397673816
2022-06-01,46.6497332714431
2022-07-01,57.568254674357
2022-08-01,57.3876892298404
2022-09-01,54.5003789511273
2022-10-01,57.0193925819699
2022-11-01,53.5687829206784
2022-12-01,50.8736247954272
2023-01-01,42.8516840762445
2023-02-01,52.1456320659265
2023-03-01,65.675470455099
2023-04-01,55.3397647399188
2023-05-01,59.6979545870842
2023-06-01,51.0321989220838
2023-07-01,55.4001984080057
2023-08-01,52.5317477694491
2023-09-01,53.731942523518
2023-10-01,53.9032950653606
2023-11-01,56.3549903546619
2023-12-01,45.4211794833376
2024-01-01,46.1749693459893
2024-02-01,51.4865134606117
2024-03-01,62.4274927966169
2024-04-01,47.1097613479381
2024-05-01,58.0170928636473
2024-06-01,50.247006110601
2024-07-01,54.3379435140146
2024-08-01,57.6039334995784


 Definition: Indice de Expectativas de la Economía Comercio. Source: BCE
