date,RREC0100
2000-01-01,4635.682479361708
2000-02-01,7617.908554479999
2000-03-01,10968.495585040002
2000-04-01,13648.86268004
2000-05-01,14640.020209999995
2000-06-01,16651.48197
2000-07-01,18274.56761
2000-08-01,18109.61053
2000-09-01,19418.68339
2000-10-01,21563.681
2000-11-01,21209.19026
2000-12-01,23444.68158
2001-01-01,333478.44649
2001-02-01,176048.23463999998
2001-03-01,178000.66643
2001-04-01,202434.29621
2001-05-01,231013.44907
2001-06-01,199279.56769
2001-07-01,199899.84516133444
2001-08-01,202016.19799
2001-09-01,205176.83726
2001-10-01,228498.52465
2001-11-01,206656.97678
2001-12-01,221526.82595
2002-01-01,333478.44649
2002-02-01,176048.23463999998
2002-03-01,178000.66643
2002-04-01,202434.29621
2002-05-01,231013.44907
2002-06-01,199279.56769
2002-07-01,199899.84516133444
2002-08-01,202016.19799
2002-09-01,205176.83726
2002-10-01,228498.52465
2002-11-01,206656.97678
2002-12-01,221526.82595
2003-01-01,333478.44649
2003-02-01,176048.23463999998
2003-03-01,178000.66643
2003-04-01,202434.29621
2003-05-01,231013.44907
2003-06-01,199279.56769
2003-07-01,199899.84516133444
2003-08-01,202016.19799
2003-09-01,205176.83726
2003-10-01,228498.52465
2003-11-01,206656.97678
2003-12-01,221526.82595
2004-01-01,333478.44649
2004-02-01,176048.23463999998
2004-03-01,178000.66643
2004-04-01,202434.29621
2004-05-01,231013.44907
2004-06-01,199279.56769
2004-07-01,199899.84516133444
2004-08-01,202016.19799
2004-09-01,205176.83726
2004-10-01,228498.52465
2004-11-01,206656.97678
2004-12-01,221526.82595
2005-01-01,333478.44649
2005-02-01,176048.23463999998
2005-03-01,178000.66643
2005-04-01,202434.29621
2005-05-01,231013.44907
2005-06-01,199279.56769
2005-07-01,199899.84516133444
2005-08-01,202016.19799
2005-09-01,205176.83726
2005-10-01,228498.52465
2005-11-01,206656.97678
2005-12-01,221526.82595
2006-01-01,333478.44649
2006-02-01,176048.23463999998
2006-03-01,178000.66643
2006-04-01,202434.29621
2006-05-01,231013.44907
2006-06-01,199279.56769
2006-07-01,199899.84516133444
2006-08-01,202016.19799
2006-09-01,205176.83726
2006-10-01,228498.52465
2006-11-01,206656.97678
2006-12-01,221526.82595
2007-01-01,333478.44649
2007-02-01,176048.23463999998
2007-03-01,178000.66643
2007-04-01,202434.29621
2007-05-01,231013.44907
2007-06-01,199279.56769
2007-07-01,199899.84516133444
2007-08-01,202016.19799
2007-09-01,205176.83726
2007-10-01,228498.52465
2007-11-01,206656.97678
2007-12-01,221526.82595
2008-01-01,333478.44649
2008-02-01,176048.23463999998
2008-03-01,178000.66643
2008-04-01,202434.29621
2008-05-01,231013.44907
2008-06-01,199279.56769
2008-07-01,199899.84516133444
2008-08-01,202016.19799
2008-09-01,205176.83726
2008-10-01,228498.52465
2008-11-01,206656.97678
2008-12-01,221526.82595
2009-01-01,333478.44649
2009-02-01,176048.23463999998
2009-03-01,178000.66643
2009-04-01,202434.29621
2009-05-01,231013.44907
2009-06-01,199279.56769
2009-07-01,199899.84516133444
2009-08-01,202016.19799
2009-09-01,205176.83726
2009-10-01,228498.52465
2009-11-01,206656.97678
2009-12-01,221526.82595
2010-01-01,333478.44649
2010-02-01,176048.23463999998
2010-03-01,178000.66643
2010-04-01,202434.29621
2010-05-01,231013.44907
2010-06-01,199279.56769
2010-07-01,199899.84516133444
2010-08-01,202016.19799
2010-09-01,205176.83726
2010-10-01,228498.52465
2010-11-01,206656.97678
2010-12-01,221526.82595
2011-01-01,333478.44649
2011-02-01,176048.23463999998
2011-03-01,178000.66643
2011-04-01,202434.29621
2011-05-01,231013.44907
2011-06-01,199279.56769
2011-07-01,199899.84516133444
2011-08-01,202016.19799
2011-09-01,205176.83726
2011-10-01,228498.52465
2011-11-01,206656.97678
2011-12-01,221526.82595
2012-01-01,333478.44649
2012-02-01,176048.23463999998
2012-03-01,178000.66643
2012-04-01,202434.29621
2012-05-01,231013.44907
2012-06-01,199279.56769
2012-07-01,199899.84516133444
2012-08-01,202016.19799
2012-09-01,205176.83726
2012-10-01,228498.52465
2012-11-01,206656.97678
2012-12-01,221526.82595
2013-01-01,333478.44649
2013-02-01,176048.23463999998
2013-03-01,178000.66643
2013-04-01,202434.29621
2013-05-01,231013.44907
2013-06-01,199279.56769
2013-07-01,199899.84516133444
2013-08-01,202016.19799
2013-09-01,205176.83726
2013-10-01,228498.52465
