date,MCAP0000
2022-11-01,25817.351385
2022-12-01,26940.723173
2023-01-01,26642.938913
2023-02-01,27019.397471
2023-03-01,27348.385077
2023-04-01,27923.611676
2023-05-01,27650.02
2023-06-01,27876.769971
2023-07-01,27998.72134
2023-08-01,28690.799066
2023-09-01,28830.964078
2023-10-01,28851.670424
2023-11-01,29030.282571
2023-12-01,30224.929364
2024-01-01,29778.488098
2024-02-01,30446.106012
2024-03-01,30885.258735
2024-04-01,31375.541096
2024-05-01,31981.859046
2024-06-01,32491.64973
2024-07-01,32903.91584
2024-08-01,33585.276619
2024-09-01,33965.130346


 Definition: Captaciones de cuasi-dinero de bancos privados. Source: BCE
