date,GINC0110
2013-01-01,1409.2527623881742
2013-02-01,912.0462772807566
2013-03-01,1121.2161482937358
2013-04-01,1296.483143927643
2013-05-01,1243.6717548996626
2013-06-01,816.8625852781566
2013-07-01,1472.889338055912
2013-08-01,1192.8579669584078
2013-09-01,1030.0159791511755
2013-10-01,1396.6059349781244
2013-11-01,1131.196892660183
2013-12-01,1363.04181146442
2014-01-01,1458.89859413104
2014-02-01,904.8386173413356
2014-03-01,1265.30754140233
2014-04-01,1268.9710705486411
2014-05-01,1153.3469920198727
2014-06-01,1393.776038472289
2014-07-01,990.381545650276
2014-08-01,1005.4615070494258
2014-09-01,1209.4965006844775
2014-10-01,1137.1089931857782
2014-11-01,1123.988112278293
2014-12-01,1064.9262881923964
2015-01-01,640.0695007493999
2015-02-01,674.5838070978243
2015-03-01,799.3494655441939
2015-04-01,762.5892032130967
2015-05-01,837.7850499648209
2015-06-01,890.9322570341084
2015-07-01,893.9479911979378
2015-08-01,688.1250102018358
2015-09-01,616.4767741447397
2015-10-01,660.674480140095
2015-11-01,609.8738159944456
2015-12-01,553.5241495913738
2016-01-01,505.7107581843045
2016-02-01,472.9671752403628
2016-03-01,474.9019413167009
2016-04-01,523.3173529804177
2016-05-01,573.8016117172351
2016-06-01,651.6145392520825
2016-07-01,556.5207446118318
2016-08-01,718.5025426491906
2016-09-01,698.0491721405818
2016-10-01,610.3469557483609
2016-11-01,634.7770917521751
2016-12-01,916.2126185880284
2017-01-01,776.9776253959669
2017-02-01,588.9481898645437
2017-03-01,942.1835686106892
2017-04-01,631.9855765483419
2017-05-01,810.5348752520202
2017-06-01,776.9034506521409
2017-07-01,825.3960960319446
2017-08-01,739.9905933852231
2017-09-01,725.9178410610084
2017-10-01,626.1372590657011
2017-11-01,841.0698416370268
2017-12-01,1375.7825226725397
2018-01-01,828.337562336937
2018-02-01,702.4762376465097
2018-03-01,1303.6757275872983
2018-04-01,921.0419000154992
2018-05-01,1015.4132202594736
2018-06-01,1137.6435907294738
2018-07-01,1132.3158340684213
2018-08-01,1241.7316168478949
2018-09-01,1114.104481139011
2018-10-01,1129.9163262694735
2018-11-01,1273.4774766115788
2018-12-01,1024.888602396316
2019-01-01,790.0108540268421
2019-02-01,915.5662661331578
2019-03-01,1160.9279398978947
2019-04-01,887.5415365510526
2019-05-01,1334.4664669821052
2019-06-01,942.8162216128114
2019-07-01,1003.4515403089474
2019-08-01,1229.81995145
2019-09-01,1115.488659753684
2019-10-01,878.2269881147367
2019-11-01,1081.871845213158
2019-12-01,911.3659145705262
2020-01-01,919.5415279384212
2020-02-01,973.5176821136844
2020-03-01,856.0436187257897
2020-04-01,392.2377509810527
2020-05-01,306.8072524136842
2020-06-01,291.29732693789475
2020-07-01,461.6324891831579
2020-08-01,526.6333191542105
2020-09-01,836.0250434136843
2020-10-01,814.3350242531579
2020-11-01,790.216902185965
2020-12-01,753.2414566077485
2021-01-01,634.8521401847369
2021-02-01,638.3799895347368
2021-03-01,1320.176207812105
2021-04-01,972.778273273158
2021-05-01,1127.910430075263
2021-06-01,1146.8787419642108
2021-07-01,1009.5647283178948
2021-08-01,1008.385042954737
2021-09-01,1789.1721331494737
2021-10-01,1156.9307409084213
2021-11-01,1335.5687124442106
2021-12-01,965.7900368128948
2022-01-01,1116.4639537778946
2022-02-01,941.3950663947368
2022-03-01,1471.7259357521052
2022-04-01,1201.9666607621052
2022-05-01,1687.7827992042105
2022-06-01,1467.1032848352634
2022-07-01,1624.4442575336843
2022-08-01,1622.957919582021
2022-09-01,1487.424176993158
2022-10-01,1367.140747073158
2022-11-01,1452.801861771579
2022-12-01,1412.5992825121052
2023-01-01,1356.2341487910528
2023-02-01,935.0392167778948
2023-03-01,1177.4936218468947
2023-04-01,1113.2681812531578
2023-05-01,1249.1854287389474
2023-06-01,1021.7149740052632
2023-07-01,1101.9691577089477
2023-08-01,1282.925422776842
2023-09-01,1308.6650625994737
2023-10-01,1390.307853143684
2023-11-01,1392.6563243963546
2023-12-01,1177.3091781531575
2024-01-01,1135.6589426026317
2024-02-01,1158.7640787594737
2024-03-01,1169.9727081610529
2024-04-01,1349.3678621884214
2024-05-01,1397.4756284606358
2024-06-01,1175.7504760693805
2024-07-01,1275.1153355730648


 Definition: Ingresos petroleros del Sector Público No Financiero. Source: MEF
