date,UNTL1005
2012-01-19,665.64135825898
2012-01-20,665.3357083937824
2012-01-21,665.0300585285848
2012-01-22,664.7244086633873
2012-01-23,664.4187587981896
2012-01-24,664.1131089329921
2012-01-25,663.8074590677945
2012-01-26,663.501809202597
2012-01-27,663.1961593373994
2012-01-28,662.8905094722019
2012-01-29,662.5848596070042
2012-01-30,662.2792097418067
2012-01-31,661.9735598766091
2012-02-01,661.6679100114115
2012-02-02,661.362260146214
2012-02-03,661.0566102810164
2012-02-04,660.7509604158188
2012-02-05,660.4453105506212
2012-02-06,660.1396606854237
2012-02-07,659.8340108202261
2012-02-08,659.5283609550286
2012-02-09,659.222711089831
2012-02-10,658.9170612246334
2012-02-12,658.6114113594358
2012-02-13,658.3057614942383
2012-02-14,658.0001116290407
2012-02-15,657.6944617638432
2012-02-16,657.3888118986456
2012-02-17,657.083162033448
2012-02-20,656.7775121682504
2012-02-21,656.4718623030528
2012-02-22,656.1662124378553
2012-02-23,655.8605625726577
2012-02-24,655.5549127074602
2012-02-25,655.2492628422626
2012-02-26,654.943612977065
2012-02-27,654.6379631118674
2012-02-28,654.3323132466699
2012-02-29,654.0266633814723
2012-03-01,653.7210135162748
2012-03-02,653.4153636510772
2012-03-03,653.1097137858795
2012-03-04,652.804063920682
2012-03-05,652.4984140554844
2012-03-06,652.1927641902869
2012-03-07,651.8871143250893
2012-03-08,651.5814644598918
2012-03-09,651.2758145946941
2012-03-11,650.9701647294966
2012-03-12,650.664514864299
2012-03-13,650.3588649991015
2012-03-14,650.0532151339039
2012-03-15,649.7475652687064
2012-03-16,649.4419154035088
2012-03-17,649.1362655383111
2012-03-18,648.8306156731136
2012-03-19,648.524965807916
2012-03-20,648.2193159427185
2012-03-21,647.9136660775209
2012-03-22,647.6080162123234
2012-03-23,647.3023663471257
2012-03-27,646.9967164819282
2012-03-29,646.6910666167306
2012-03-30,646.3854167515331
2012-03-31,646.0797668863355
2012-04-01,645.774117021138
2012-04-02,645.4684671559403
2012-04-03,645.1628172907427
2012-04-04,644.8571674255452
2012-04-05,644.5515175603476
2012-04-06,644.2458676951501
2012-04-07,643.9402178299525
2012-04-08,643.6345679647549
2012-04-09,643.3289180995573
2012-04-10,643.0232682343598
2012-04-11,642.7176183691622
2012-04-12,642.4119685039647
2012-04-13,642.1063186387671
2012-04-14,641.8006687735694
2012-04-15,641.4950189083719
2012-04-16,641.1893690431743
2012-04-17,640.8837191779768
2012-04-18,640.5780693127792
2012-04-19,640.2724194475817
2012-04-20,639.9667695823841
2012-04-21,639.6611197171865
2012-04-22,639.3554698519889
2012-04-23,639.0498199867914
2012-04-24,638.7441701215938
2012-04-25,638.4385202563963
2012-04-26,638.1328703911987
2012-04-27,637.827220526001
2012-04-28,637.5215706608035
2012-04-29,637.2159207956059
2012-04-30,636.9102709304084
2012-05-01,636.6046210652108
2012-05-02,636.2989712000133
2012-05-03,635.9933213348156
2012-05-04,635.6876714696181
2012-05-05,635.3820216044205
2012-05-06,635.076371739223
2012-05-07,634.7707218740254
2012-05-08,634.4650720088279
2012-05-09,634.1594221436303
2012-05-10,633.8537722784326
2012-05-11,633.5481224132351
2012-05-12,633.2424725480375
2012-05-13,632.93682268284
2012-05-14,632.6311728176424
2012-05-15,632.3255229524449
2012-05-16,632.0198730872472
2012-05-17,631.7142232220497
2012-05-18,631.4085733568521
