date,XIND0000
2010-02-01,54.21893206589951
2010-03-01,57.197129866057736
2010-04-01,56.545978387239806
2010-05-01,52.13900685647967
2010-06-01,53.02095173979933
2010-07-01,58.86567075600832
2010-08-01,57.08491749209335
2010-09-01,59.08975787950214
2010-10-01,61.33955084221763
2010-11-01,57.125873185395164
2010-12-01,56.54089850767208
2011-01-01,53.567142500365264
2011-02-01,55.49980330445919
2011-03-01,56.24854478579192
2011-04-01,60.50043668781434
2011-05-01,58.43830679762565
2011-06-01,55.767538018206295
2011-07-01,56.38035337873129
2011-08-01,59.67920831667027
2011-09-01,58.336744528560914
2011-10-01,58.57657433840767
2011-11-01,54.36332618685225
2011-12-01,53.70686596368185
2012-01-01,49.51594638996022
2012-02-01,58.15132944828841
2012-03-01,61.626230177982194
2012-04-01,58.41769798642275
2012-05-01,62.58861091205824
2012-06-01,53.29653401352677
2012-07-01,53.71701589938749
2012-08-01,54.42804444370925
2012-09-01,61.85663049308363
2012-10-01,62.83886398373904
2012-11-01,58.966943534437775
2012-12-01,53.85327036899854
2013-01-01,50.49418777450022
2013-02-01,54.37394336433762
2013-03-01,62.22904785883215
2013-04-01,57.62953470507027
2013-05-01,55.650906383931066
2013-06-01,52.6505357304781
2013-07-01,60.64834145448572
2013-08-01,58.28537118437467
2013-09-01,54.6694031040006
2013-10-01,57.194912164666206
2013-11-01,58.46941359307064
2013-12-01,51.27066332954951
2014-01-01,46.96312780335871
2014-02-01,53.30367910426891
2014-03-01,59.4854814954311
2014-04-01,57.53484348748003
2014-05-01,59.28017491319549
2014-06-01,52.32188002878616
2014-07-01,57.38196582322784
2014-08-01,58.51899349208188
2014-09-01,57.42509387809908
2014-10-01,58.10399550870726
2014-11-01,53.000450500660186
2014-12-01,52.44832332663475
2015-01-01,44.461456950518034
2015-02-01,51.26564774569568
2015-03-01,60.990434405089374
2015-04-01,50.916907830657394
2015-05-01,51.058376478023554
2015-06-01,53.496013229824925
2015-07-01,53.14373275725639
2015-08-01,51.449855398595005
2015-09-01,50.59801151719815
2015-10-01,54.30197595636008
2015-11-01,45.41421841790246
2015-12-01,48.199412073563096
2016-01-01,40.48686551033177
2016-02-01,47.47536276878151
2016-03-01,55.587265969338176
2016-04-01,51.34362637969033
2016-05-01,50.16616060936936
2016-06-01,49.60610594965355
2016-07-01,52.35274295364616
2016-08-01,51.7295708856405
2016-09-01,53.47859692119717
2016-10-01,55.59776922955713
2016-11-01,51.20737456375452
2016-12-01,52.44254388241906
2017-01-01,45.57741223170504
2017-02-01,46.541769790733824
2017-03-01,57.46033872499079
2017-04-01,50.37436848713438
2017-05-01,58.31265074856791
2017-06-01,54.41817406228667
2017-07-01,53.217297553512296
2017-08-01,52.65399534901968
2017-09-01,54.58332582787859
2017-10-01,54.910145168521794
2017-11-01,54.880935210127866
2017-12-01,52.13935971194127
2018-01-01,46.14642008377807
2018-02-01,50.940127888244845
2018-03-01,59.065364037824125
2018-04-01,54.65678987761588
2018-05-01,53.39679129336055
2018-06-01,49.3645497895488
2018-07-01,53.33508547578785
2018-08-01,51.12438427328337
2018-09-01,53.37315185234996
2018-10-01,54.10667051319896
2018-11-01,53.48690588850813
2018-12-01,50.08271607342292
2019-01-01,47.97257647032289
2019-02-01,52.75743793351768
2019-03-01,60.02155966214882
2019-04-01,58.191196900978206
2019-05-01,53.11460905520748
2019-06-01,49.99872523776561
2019-07-01,58.60268221669881
2019-08-01,57.34047699669112
2019-09-01,47.355930570253975
2019-10-01,48.88981488875381
2019-11-01,57.2528345732364
2019-12-01,52.81170427796867
2020-01-01,48.42088455691208
2020-02-01,51.02998306216145
2020-03-01,35.32286055618664
2020-04-01,42.46771723122588
2020-05-01,54.54575326615404
2020-06-01,57.57772852172758
2020-07-01,56.59182767487621
2020-08-01,57.15400060260584
2020-09-01,60.13046733365411
2020-10-01,57.92728484734289
2020-11-01,51.64127625524048
2020-12-01,48.46570344054031
2021-01-01,41.44840142449426
2021-02-01,50.39268523832601
2021-03-01,58.001725800110925
2021-04-01,53.27088274630132
2021-05-01,53.14590370386956
2021-06-01,57.964434745626086
2021-07-01,54.58106462790255
2021-08-01,56.11233428995823
2021-09-01,53.8682474818507
2021-10-01,53.838448696052055
2021-11-01,53.92015972481266
2021-12-01,53.04890931951
2022-01-01,49.51612380799354
2022-02-01,55.19240045851964
2022-03-01,57.57593126451307
2022-04-01,57.53736808852264
2022-05-01,57.12973991372306
2022-06-01,48.96828360685612
2022-07-01,59.25018241517293
2022-08-01,57.15468878848738
2022-09-01,52.42357976124099
2022-10-01,56.12865408380327
2022-11-01,52.56552984960629
2022-12-01,52.53139729952631
2023-01-01,46.849187690624426
2023-02-01,52.22538899922058
2023-03-01,61.3501622858859
2023-04-01,50.94372894363353
2023-05-01,58.844611864787694
2023-06-01,50.99975822638751
2023-07-01,54.93185994158422
2023-08-01,52.67581760888896
2023-09-01,51.48694746809728
2023-10-01,56.69550355732029
2023-11-01,55.2829648971479
2023-12-01,50.7269922466861
2024-01-01,44.8386268858716
2024-02-01,52.9782583138196
2024-03-01,60.5913811394873
2024-04-01,51.2891891701507
2024-05-01,54.5791222424227
2024-06-01,51.5489845567252
2024-07-01,57.4832945433174
2024-08-01,58.7868220673454


 Definition: Indice de Expectativas de la Economía Global. Source: BCE
