date,TIMP0011
2023-01-01,245286.498733
2023-02-01,265522.026673
2023-03-01,300606.859387
2023-04-01,278853.977175
2023-05-01,321001.722831
2023-06-01,301348.543757
2023-07-01,311442.486586
2023-08-01,358665.17796
2023-09-01,318901.642937
2023-10-01,375226.449438
2023-11-01,354061.731493
2023-12-01,286975.060605
2024-01-01,280776.55428
2024-02-01,259114.200822
2024-03-01,288204.955817
2024-04-01,298227.639078
2024-05-01,285374.60269
2024-06-01,265682.543161
2024-07-01,285687.117891
2024-08-01,299519.928769
2024-09-01,279623.332254
2024-10-01,331403.207174
2024-11-01,314630.082165
2024-12-01,281048.52348
2025-01-01,244555.77451
2025-02-01,251539.365502


 Definition: Importaciones de bienes de consumo: No duraderos. Source: BCE
