date,GERO0003
2013-01-01,529.998618196677
2013-02-01,660.987305934519
2013-03-01,665.406786131244
2013-04-01,572.319062607648
2013-05-01,579.78531028458
2013-06-01,689.79831735546
2013-07-01,514.4852867277198
2013-08-01,702.1291305049604
2013-09-01,639.7791827084262
2013-10-01,696.013728338891
2013-11-01,612.208696939227
2013-12-01,607.146577970342
2014-01-01,712.069469198283
2014-02-01,548.618336877038
2014-03-01,512.0707498179
2014-04-01,890.61418552
2014-05-01,581.4853583199999
2014-06-01,669.01531475
2014-07-01,669.99359463
2014-08-01,573.04836267
2014-09-01,649.07907609
2014-10-01,676.95387923
2014-11-01,580.036
2014-12-01,772.5250000000001
2015-01-01,455.81093319
2015-02-01,470.58102928
2015-03-01,432.2590818
2015-04-01,444.46074862
2015-05-01,493.9427897
2015-06-01,490.79371578
2015-07-01,514.62475
2015-08-01,412.84833709
2015-09-01,474.143498
2015-10-01,434.01597956
2015-11-01,431.06665216
2015-12-01,421.84662639
2016-01-01,351.99632791
2016-02-01,553.14816716
2016-03-01,347.12065459
2016-04-01,317.38625626
2016-05-01,282.40752519999995
2016-06-01,318.78530342
2016-07-01,238.36283909
2016-08-01,332.04270811
2016-09-01,342.54105655
2016-10-01,343.59546518
2016-11-01,378.56456413
2016-12-01,354.17766747
2017-01-01,312.837338554688
2017-02-01,283.77065487708
2017-03-01,406.72689290828
2017-04-01,414.22033124596
2017-05-01,378.128188634
2017-06-01,367.6348546576
2017-07-01,312.70453423000004
2017-08-01,417.95180478
2017-09-01,347.77301427000003
2017-10-01,340.01762122
2017-11-01,401.28499973999993
2017-12-01,420.67443605
2018-01-01,429.5636144242105
2018-02-01,408.9617061994736
2018-03-01,408.5348357952632
2018-04-01,457.849392732105
2018-05-01,445.4307042494737
2018-06-01,368.7744588194737
2018-07-01,485.3636004684211
2018-08-01,634.7730922478947
2018-09-01,459.99909130947367
2018-10-01,482.7029021594736
2018-11-01,426.312734891579
2018-12-01,536.7499021163159
2019-01-01,627.6308787268421
2019-02-01,456.8456969331579
2019-03-01,459.8087237778948
2019-04-01,391.3904633710526
2019-05-01,533.7113878821052
2019-06-01,457.83996811315785
2019-07-01,585.4247962589474
2019-08-01,473.44118047000006
2019-09-01,484.1890029736842
2019-10-01,492.1028126147368
2019-11-01,509.8990146631579
2019-12-01,407.37091972052633
2020-01-01,597.449219918421
2020-02-01,385.4517320036842
2020-03-01,390.71737209578953
2020-04-01,420.3143223810527
2020-05-01,390.1873029936842
2020-06-01,362.4641597478947
2020-07-01,275.2566007031579
2020-08-01,199.3830308142105
2020-09-01,206.18519311368425
2020-10-01,366.2207464831578
2020-11-01,313.0306186859649
2020-12-01,512.2117655077485
2021-01-01,492.24193164473695
2021-02-01,400.7401838547368
2021-03-01,477.1882084521053
2021-04-01,485.9407567131579
2021-05-01,363.4997066452633
2021-06-01,427.6726475342105
2021-07-01,624.4797882578946
2021-08-01,605.1663754647369
2021-09-01,457.8545259494736
2021-10-01,450.1913042484212
2021-11-01,480.35160503421054
2021-12-01,482.4675982028948
2022-01-01,591.8196447578947
2022-02-01,581.9210350647368
2022-03-01,761.8025086521052
2022-04-01,863.9324706621052
2022-05-01,597.0539669442105
2022-06-01,946.3721968852632
2022-07-01,670.6208416236841
2022-08-01,710.720345952021
2022-09-01,110.3994733331579
2022-10-01,114.76937414315788
2022-11-01,117.08718346157896
2022-12-01,115.14912523210526
2023-01-01,101.50460065105264
2023-02-01,84.75170480789474
2023-03-01,103.68823813789474
2023-04-01,94.60561498315788
2023-05-01,100.66300902894736
2023-06-01,102.12560441526315
2023-07-01,101.90691628894736
2023-08-01,102.83624649684212
2023-09-01,98.9021817694737
2023-10-01,99.27692454368425
2023-11-01,106.02054506635476
2023-12-01,95.3246802131579
2024-01-01,107.31508323263157
2024-02-01,90.28394562947368
2024-03-01,101.72779721105265
2024-04-01,93.98006587842106
2024-05-01,126.8823966273979
2024-06-01,100.02799070526316
2024-07-01,381.53121129894737


 Definition: Erogación petrolera del Gobierno Central. Source: MEF
