date,RREC0400
2000-01-01,1009.7041358770608
2000-02-01,130.10080527999995
2000-03-01,3943.943263280001
2000-04-01,48715.36877561
2000-05-01,1836.3706400000024
2000-06-01,874.71665
2000-07-01,2238.68933
2000-08-01,923.95797
2000-09-01,2029.5876500000047
2000-10-01,518.42035
2000-11-01,278.83101
2000-12-01,270.0001
2001-01-01,13088.20717
2001-02-01,20273.95289
2001-03-01,116884.19997
2001-04-01,775054.97345
2001-05-01,43261.86390999999
2001-06-01,27209.0249
2001-07-01,53799.81708776596
2001-08-01,44115.32935000001
2001-09-01,20874.50204
2001-10-01,20668.95302
2001-11-01,27936.60401
2001-12-01,69538.15579
2002-01-01,13088.20717
2002-02-01,20273.95289
2002-03-01,116884.19997
2002-04-01,775054.97345
2002-05-01,43261.86390999999
2002-06-01,27209.0249
2002-07-01,53799.81708776596
2002-08-01,44115.32935000001
2002-09-01,20874.50204
2002-10-01,20668.95302
2002-11-01,27936.60401
2002-12-01,69538.15579
2003-01-01,13088.20717
2003-02-01,20273.95289
2003-03-01,116884.19997
2003-04-01,775054.97345
2003-05-01,43261.86390999999
2003-06-01,27209.0249
2003-07-01,53799.81708776596
2003-08-01,44115.32935000001
2003-09-01,20874.50204
2003-10-01,20668.95302
2003-11-01,27936.60401
2003-12-01,69538.15579
2004-01-01,13088.20717
2004-02-01,20273.95289
2004-03-01,116884.19997
2004-04-01,775054.97345
2004-05-01,43261.86390999999
2004-06-01,27209.0249
2004-07-01,53799.81708776596
2004-08-01,44115.32935000001
2004-09-01,20874.50204
2004-10-01,20668.95302
2004-11-01,27936.60401
2004-12-01,69538.15579
2005-01-01,13088.20717
2005-02-01,20273.95289
2005-03-01,116884.19997
2005-04-01,775054.97345
2005-05-01,43261.86390999999
2005-06-01,27209.0249
2005-07-01,53799.81708776596
2005-08-01,44115.32935000001
2005-09-01,20874.50204
2005-10-01,20668.95302
2005-11-01,27936.60401
2005-12-01,69538.15579
2006-01-01,13088.20717
2006-02-01,20273.95289
2006-03-01,116884.19997
2006-04-01,775054.97345
