date,TEXP0205
2012-10-01,1104183.2
2012-11-01,2328474.0
2012-12-01,2009842.0
2013-01-01,815805.3999999999
2013-02-01,1361858.0
2013-03-01,1573577.0
2013-04-01,1279472.86
2013-05-01,1561467.0
2013-06-01,1437202.0
2013-07-01,2002262.0
2013-08-01,2126885.0
2013-09-01,1369242.0
2013-10-01,1648817.0
2013-11-01,2195304.0
2013-12-01,2110902.53
2014-01-01,1922101.0
2014-02-01,2052996.0
2014-03-01,2525088.0
2014-04-01,1089314.0
2014-05-01,3339501.0
2014-06-01,3017537.0
2014-07-01,2223875.0
2014-08-01,3065880.0
2014-09-01,3736419.0
2014-10-01,2674706.0
2014-11-01,2973570.0
2014-12-01,2491251.0
2015-01-01,2836831.0
2015-02-01,3003992.0
2015-03-01,3989221.0
2015-04-01,3434411.5
2015-05-01,4152341.000000001
2015-06-01,3330564.0
2015-07-01,2995133.5
2015-08-01,5342733.0
2015-09-01,5052755.0
2015-10-01,5514653.0
2015-11-01,4313132.5
2015-12-01,5883755.8
2016-01-01,5133265.0
2016-02-01,3934199.5
2016-03-01,5838686.5
2016-04-01,4974560.0
2016-05-01,6446814.5
2016-06-01,4833408.0
2016-07-01,4048016.5
2016-08-01,3861742.0
2016-09-01,3752666.0
2016-10-01,7275198.5
2016-11-01,5468843.0
2016-12-01,5600136.5
2017-01-01,7236736.5
2017-02-01,4970720.972
2017-03-01,4214970.0
2017-04-01,7231550.5
2017-05-01,6126554.0
2017-06-01,5861921.5
2017-07-01,7117211.5
2017-08-01,6110860.5
2017-09-01,6482528.0
2017-10-01,8606092.0
2017-11-01,7357346.802
2017-12-01,9065971.5
2018-01-01,6087894.5
2018-02-01,7177203.5
2018-03-01,6828830.0
2018-04-01,8447838.0
2018-05-01,8213595.499999999
2018-06-01,9924161.0
2018-07-01,5184043.0
2018-08-01,7854839.5
2018-09-01,10681357.5
2018-10-01,7520489.0
2018-11-01,7492123.0
2018-12-01,12200215.0
2019-01-01,6654657.0
2019-02-01,7884683.8
2019-03-01,8467646.0
2019-04-01,8175650.5
2019-05-01,14007014.95
2019-06-01,8332496.489999999
2019-07-01,12937673.84
2019-08-01,11122055.0
2019-09-01,4803049.01
2019-10-01,4153017.0
2019-11-01,11897194.0
2019-12-01,10051053.332
2020-01-01,4596822.29
2020-02-01,9713314.5
2020-03-01,11344926.0
2020-04-01,2452860.0
2020-05-01,4823814.0
2020-06-01,6701071.0
2020-07-01,8912383.0
2020-08-01,29773799.17
2020-09-01,41918201.93
2020-10-01,17347578.959999997
2020-11-01,13730909.0
2020-12-01,15697418.0
2021-01-01,9814933.0
2021-02-01,10203665.5
2021-03-01,14193942.75
2021-04-01,12787332.0
2021-05-01,15558591.0
2021-06-01,12874864.0
2021-07-01,13917410.0
2021-08-01,13287805.5
2021-09-01,12338625.0
2021-10-01,16767119.999999998
2021-11-01,12605976.0
2021-12-01,12757739.0
2022-01-01,12876384.5
2022-02-01,14247383.0
2022-03-01,12719524.0
2022-04-01,12349086.0
2022-05-01,14221512.0
2022-06-01,13064138.5
2022-07-01,17249825.5
2022-08-01,15174796.0
2022-09-01,13933691.0
2022-10-01,15628869.0
2022-11-01,16918980.5
2022-12-01,15759482.0
2023-01-01,15112488.0
2023-02-01,12223485.0
2023-03-01,14717485.0
2023-04-01,10688082.0
2023-05-01,15397732.44
2023-06-01,15245269.41
2023-07-01,14639695.0
2023-08-01,15525247.0
2023-09-01,12381692.0
2023-10-01,17407769.0
2023-11-01,17830888.0
2023-12-01,16974811.0
2024-01-01,12417915.0


 Definition: Exportaciones de Oro, Sus minerales y concentrados (kilogramos). Source: BCE
