date,TIMP0031
2023-01-01,159235.848559
2023-02-01,206076.403542
2023-03-01,188533.797672
2023-04-01,203108.797326
2023-05-01,243811.69284
2023-06-01,215408.179802
2023-07-01,158294.676496
2023-08-01,199194.80745
2023-09-01,162205.891376
2023-10-01,163121.995005
2023-11-01,197921.174228
2023-12-01,176417.676404
2024-01-01,166347.513878
2024-02-01,178340.906609
2024-03-01,170530.061893
2024-04-01,170157.997538
2024-05-01,184148.947786
2024-06-01,190285.22485
2024-07-01,152462.21757
2024-08-01,165168.015577
2024-09-01,175120.829937
2024-10-01,191322.999079
2024-11-01,158414.79732
2024-12-01,148562.79711
2025-01-01,172916.468595
2025-02-01,158130.062128


 Definition: Importaciones de materias primas: Agrícolas. Source: BCE
