date,GERO0101
2013-01-01,780.4198974186236
2013-02-01,1052.868100109238
2013-03-01,1121.655096292894
2013-04-01,1270.2181418977157
2013-05-01,1066.345656173928
2013-06-01,1079.5793498455057
2013-07-01,1254.7092692484366
2013-08-01,1270.6499085469989
2013-09-01,1268.9528185432778
2013-10-01,1666.8994204923033
2013-11-01,1770.564858555298
2013-12-01,2411.215907862569
2014-01-01,755.2723241280913
2014-02-01,1287.869868983516
2014-03-01,1184.1072371753494
2014-04-01,1284.9510946548266
2014-05-01,1090.2199475066636
2014-06-01,1223.1414989305667
2014-07-01,1360.4898576443677
2014-08-01,1236.0582934426948
2014-09-01,1296.0005206181254
2014-10-01,1706.9567228463732
2014-11-01,1555.6649670321672
2014-12-01,2217.420891266765
2015-01-01,643.121268189926
2015-02-01,1030.4393832239723
2015-03-01,1065.6534784227192
2015-04-01,898.6012643388507
2015-05-01,1354.7427638342772
2015-06-01,1164.986004752368
2015-07-01,1000.4776441440678
2015-08-01,909.908282001426
2015-09-01,876.0574594469297
2015-10-01,1198.9626794507355
2015-11-01,923.4179679756892
2015-12-01,2234.7835371927467
2016-01-01,649.0108541660297
2016-02-01,879.6843745084374
2016-03-01,1181.5792894875312
2016-04-01,925.2753781800002
2016-05-01,809.5339201464637
2016-06-01,1081.5120976805435
2016-07-01,1023.703841531822
2016-08-01,1106.0975289975026
2016-09-01,1252.892282477478
2016-10-01,1164.5193144782152
2016-11-01,1450.5227053873414
2016-12-01,2681.697691101107
2017-01-01,494.0734994347635
2017-02-01,921.3283209272544
2017-03-01,1197.6414449698173
2017-04-01,1022.908376459516
2017-05-01,796.8817970314167
2017-06-01,739.9292855084099
2017-07-01,671.8744208695305
2017-08-01,736.6332922412194
2017-09-01,688.3966257919976
2017-10-01,810.2626709519509
2017-11-01,1182.374621136879
2017-12-01,2509.8388659772454
2018-01-01,379.3606076128197
2018-02-01,609.6650210308476
2018-03-01,1022.920652908843
2018-04-01,904.615487931363
2018-05-01,692.8301361853883
2018-06-01,801.7958132816179
2018-07-01,726.2960455064872
2018-08-01,619.6951630128681
2018-09-01,1057.3127956760409
2018-10-01,724.775454156752
2018-11-01,724.498148643105
2018-12-01,2229.5437816438657
2019-01-01,466.5852962199999
2019-02-01,531.2215691000001
2019-03-01,548.4713497999998
2019-04-01,725.9520177599998
2019-05-01,748.4080058600001
2019-06-01,617.2129794900002
2019-07-01,667.9154729099998
2019-08-01,626.822767259999
2019-09-01,713.9602286379995
2019-10-01,652.2903888200012
2019-11-01,598.2778274499985
2019-12-01,1316.5651658803913
2020-01-01,413.71994722360506
2020-02-01,507.5559814472701
2020-03-01,452.0926509451906
2020-04-01,288.8254483165456
2020-05-01,435.742497197005
2020-06-01,435.7759992380214
2020-07-01,573.1197716685812
2020-08-01,493.0067424705868
2020-09-01,601.044578690728
2020-10-01,701.8552030494455
2020-11-01,801.4360776649967
2020-12-01,1512.026573097476
2021-01-01,230.5765969785366
2021-02-01,359.19671093000005
2021-03-01,893.0431631299996
2021-04-01,564.2722424700008
2021-05-01,773.9347355999997
2021-06-01,725.4708096499996
2021-07-01,713.8997581566664
2021-08-01,750.1218885733342
2021-09-01,687.1376518362492
2021-10-01,730.6103917137496
2021-11-01,820.3959438799998
2021-12-01,2103.519835599988
2022-01-01,291.86931333
2022-02-01,454.52274485999993
2022-03-01,551.55859602
2022-04-01,546.60893647
2022-05-01,558.2809440200001
2022-06-01,603.4980718400003
2022-07-01,658.5751371200005
2022-08-01,661.9140052099985
2022-09-01,650.1268832566672
2022-10-01,710.9180600133341
2022-11-01,751.0678295600001
2022-12-01,1493.26169798
2023-01-01,418.59125747
2023-02-01,521.1832580199999
2023-03-01,656.2926694500004
2023-04-01,746.8859004299993
2023-05-01,701.02715149
2023-06-01,563.670912896001
2023-07-01,560.287778814
2023-08-01,638.7033645799995
2023-09-01,650.7919265600003
2023-10-01,692.56489033
2023-11-01,749.5057143284993
2023-12-01,1087.1629776371258
2024-01-01,332.9588598208148
2024-02-01,445.0360456331608
2024-03-01,518.1264612587167
2024-04-01,517.0574432425362
2024-05-01,556.3270371261135
2024-06-01,584.3334666046256
2024-07-01,685.7347563199951
2024-08-01,622.2559348849886
2024-09-01,687.2759232348526


 Definition: Erogación no permanente del Sector Público No Financiero. Source: MEF
